Straßenname,Hsnr,HsnrZus,Adresse_query,lat,lon,display_name,type,category,distance_m,duration_s,shop_min_distance,shops_500m_count,shops_800m_count
Schlossallee,115,,"Schlossallee, 115, brandenburg an der havel",52.42139895,12.649775527541207,"115, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7814.6,5626.4,,0,0
Schlossallee,114,,"Schlossallee, 114, brandenburg an der havel",52.4210423,12.650696753717106,"114, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7784.9,5605.1,,0,0
Schlossallee,113,,"Schlossallee, 113, brandenburg an der havel",52.421354,12.649334950622524,"113, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7842.0,5646.2,,0,0
Schlossallee,111,,"Schlossallee, 111, brandenburg an der havel",52.42137875,12.64916908890956,"111, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7833.1,5639.8,,0,0
Schlossallee,110,,"Schlossallee, 110, brandenburg an der havel",52.4211001,12.649720098865265,"110, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7811.2,5624.0,,0,0
Schlossallee,109,,"Schlossallee, 109, brandenburg an der havel",52.42173605,12.648764879571612,"109, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7858.4,5658.0,,0,0
Schlossallee,108,,"Schlossallee, 108, brandenburg an der havel",52.42111525,12.649443209966396,"108, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7831.4,5638.5,,0,0
Schlossallee,107,,"Schlossallee, 107, brandenburg an der havel",52.4214246,12.64870925124968,"107, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7800.3,5616.1,,0,0
Schlossallee,106,,"Schlossallee, 106, brandenburg an der havel",52.4211466,12.64906740079912,"106, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7829.5,5637.2,,0,0
Schlossallee,105,,"Schlossallee, 105, brandenburg an der havel",52.42161755,12.648238129030144,"105, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7774.0,5597.2,,0,0
Schlossallee,105,A,"Schlossallee, 105A, brandenburg an der havel",52.42182935,12.648381068866604,"105a, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7797.9,5614.4,,0,0
Schlossallee,104,,"Schlossallee, 104, brandenburg an der havel",52.421241,12.648625407529044,"104, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7799.9,5615.8,,0,0
Schlossallee,103,,"Schlossallee, 103, brandenburg an der havel",52.4218506,12.647223083606558,"Dorfkirche Gollwitz, 103, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",place_of_worship,amenity,7685.5,5533.5,,0,0
Schlossallee,103,B,"Schlossallee, 103B, brandenburg an der havel",52.42190735,12.64799035,"103b, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7802.9,5618.1,,0,0
Schlossallee,102,,"Schlossallee, 102, brandenburg an der havel",52.4212943,12.6483742,"102, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7781.9,5602.9,,0,0
Schlossallee,101,,"Schlossallee, 101, brandenburg an der havel",52.42209575,12.646791353908718,"Gutshaus Gollwitz, 101, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",castle,historic,7733.1,5567.8,,0,0
Schlossallee,100,,"Schlossallee, 100, brandenburg an der havel",52.42131685,12.648237897196688,"100, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7772.3,5596.0,,0,0
Schlossallee,99,,"Schlossallee, 99, brandenburg an der havel",52.4219353,12.6461706,"99, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7709.1,5550.5,,0,0
Schlossallee,98,,"Schlossallee, 98, brandenburg an der havel",52.4213508,12.64795501589229,"98, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7753.0,5582.1,,0,0
Schlossallee,97,,"Schlossallee, 97, brandenburg an der havel",52.4219467,12.6459963,"97, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7654.8,5511.4,,0,0
Schlossallee,96,,"Schlossallee, 96, brandenburg an der havel",52.42139595,12.647698443063394,"96, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7734.6,5568.9,,0,0
Schlossallee,95,,"Schlossallee, 95, brandenburg an der havel",52.4219664,12.6458005,"95, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7668.2,5521.1,,0,0
Schlossallee,94,,"Schlossallee, 94, brandenburg an der havel",52.42138545,12.647160255986767,"94, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",guest_house,tourism,7699.6,5543.6,,0,0
Schlossallee,93,,"Schlossallee, 93, brandenburg an der havel",52.4219751,12.64542733234127,"93, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7664.8,5518.6,,0,0
Schlossallee,92,,"Schlossallee, 92, brandenburg an der havel",52.42161085,12.646244668293974,"92, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7676.3,5526.9,,0,0
Schlossallee,91,,"Schlossallee, 91, brandenburg an der havel",52.4220047,12.645159954692115,"91, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7664.4,5518.3,,0,0
Schlossallee,90,,"Schlossallee, 90, brandenburg an der havel",52.42159145,12.64611727139871,"90, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7668.4,5521.2,,0,0
Schlossallee,89,,"Schlossallee, 89, brandenburg an der havel",52.42217585,12.644850900000002,"89, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7696.0,5541.1,,0,0
Schlossallee,87,,"Schlossallee, 87, brandenburg an der havel",52.4218643,12.644414690685636,"87, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7703.4,5546.4,,0,0
Schlossallee,86,,"Schlossallee, 86, brandenburg an der havel",52.421236,12.645505670839473,"86, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7576.6,5455.1,,0,0
Schlossallee,85,,"Schlossallee, 85, brandenburg an der havel",52.42166655,12.645223070767967,"85, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7633.4,5496.0,,0,0
Schlossallee,84,,"Schlossallee, 84, brandenburg an der havel",52.42097565,12.645385360393885,"84, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7546.6,5433.5,,0,0
Schlossallee,83,,"Schlossallee, 83, brandenburg an der havel",52.4214317,12.645056963092006,"83, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7586.2,5462.0,,0,0
Schlossallee,82,,"Schlossallee, 82, brandenburg an der havel",52.420768,12.645188846362434,"82, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7520.3,5414.6,,0,0
Schlossallee,81,,"Schlossallee, 81, brandenburg an der havel",52.42128115,12.64493795,"HavelRADstätte, 81, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",guest_house,tourism,7567.7,5448.6,,0,0
Schlossallee,79,,"Schlossallee, 79, brandenburg an der havel",52.42077435,12.64470998279021,"79, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7533.0,5423.7,,0,0
Schlossallee,76,,"Schlossallee, 76, brandenburg an der havel",52.42003955,12.644703154055383,"76, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7432.9,5351.6,,0,0
Schlossallee,75,,"Schlossallee, 75, brandenburg an der havel",52.42045785,12.644519048892835,"75, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7472.0,5379.8,,0,0
Schlossallee,74,,"Schlossallee, 74, brandenburg an der havel",52.4197239,12.644532106434513,"74, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7396.0,5325.0,,0,0
Schlossallee,73,,"Schlossallee, 73, brandenburg an der havel",52.42033795,12.644440106842108,"73, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7457.6,5369.4,,0,0
Schlossallee,72,,"Schlossallee, 72, brandenburg an der havel",52.4196126,12.6444450030687,"72, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7382.3,5315.2,,0,0
Schlossallee,71,,"Schlossallee, 71, brandenburg an der havel",52.41998645,12.644234119907145,"71, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7416.1,5339.5,,0,0
Schlossallee,70,,"Schlossallee, 70, brandenburg an der havel",52.41942945,12.644366829895826,"70, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7361.4,5300.1,,0,0
Schlossallee,68,,"Schlossallee, 68, brandenburg an der havel",52.4192061,12.644437704102655,"68, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7363.5,5301.7,,0,0
Schlossallee,66,,"Schlossallee, 66, brandenburg an der havel",52.419183,12.644206509585551,"66, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7345.3,5288.5,,0,0
Schlossallee,65,,"Schlossallee, 65, brandenburg an der havel",52.41937975,12.643745841644384,"65, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7337.8,5283.2,,0,0
Schlossallee,64,,"Schlossallee, 64, brandenburg an der havel",52.4189757,12.64415217870857,"64, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7345.4,5288.6,,0,0
Schlossallee,63,,"Schlossallee, 63, brandenburg an der havel",52.4191982,12.643642576727782,"63, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7316.1,5267.5,,0,0
Schlossallee,62,,"Schlossallee, 62, brandenburg an der havel",52.418855050000005,12.644123473822646,"62, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7331.9,5278.9,,0,0
Schlossallee,61,,"Schlossallee, 61, brandenburg an der havel",52.41913045,12.643578698642555,"61, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7309.0,5262.4,,0,0
Schlossallee,60,,"Schlossallee, 60, brandenburg an der havel",52.41866985,12.644076403713225,"60, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7313.3,5265.5,,0,0
Schlossallee,59,,"Schlossallee, 59, brandenburg an der havel",52.41896355,12.643128575720826,"Freiwillige Feuerwehr Gollwitz, 59, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",fire_station,amenity,7360.4,5299.4,,0,0
Schlossallee,58,,"Schlossallee, 58, brandenburg an der havel",52.4185426,12.6441182915048,"58, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7301.3,5256.9,,0,0
Schlossallee,57,,"Schlossallee, 57, brandenburg an der havel",52.41871315,12.643076358050006,"57, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7250.0,5219.9,,0,0
Schlossallee,56,,"Schlossallee, 56, brandenburg an der havel",52.4184018,12.643920817875324,"56, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7298.4,5254.8,,0,0
Schlossallee,55,,"Schlossallee, 55, brandenburg an der havel",52.4183512,12.64281729889868,"55, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",semidetached_house,building,7210.1,5191.2,,0,0
Schlossallee,54,,"Schlossallee, 54, brandenburg an der havel",52.41836865,12.643349,"54, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7224.1,5201.3,,0,0
Schlossallee,53,,"Schlossallee, 53, brandenburg an der havel",52.4182689,12.642775792621144,"53, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",semidetached_house,building,7200.6,5184.4,,0,0
Schlossallee,52,,"Schlossallee, 52, brandenburg an der havel",52.41811335,12.643163469256756,"52, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7193.1,5179.0,,0,0
Schlossallee,51,,"Schlossallee, 51, brandenburg an der havel",52.41815475,12.642712245100949,"51, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7188.5,5175.6,,0,0
Schlossallee,50,,"Schlossallee, 50, brandenburg an der havel",52.4177307,12.6429499,"50, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7147.3,5146.0,,0,0
Schlossallee,48,,"Schlossallee, 48, brandenburg an der havel",52.4176104,12.6428983,"48, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",house,place,7133.4,5136.0,,0,0
Schlossallee,47,A,"Schlossallee, 47A, brandenburg an der havel",52.4177382,12.642047011557375,"47a, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7157.6,5153.4,,0,0
Schlossallee,47,,"Schlossallee, 47, brandenburg an der havel",52.4177189,12.642430604283824,"47, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7136.7,5138.3,,0,0
Schlossallee,45,,"Schlossallee, 45, brandenburg an der havel",52.4175878,12.642384394394512,"45, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7134.5,5136.8,,0,0
Schlossallee,44,,"Schlossallee, 44, brandenburg an der havel",52.41719745,12.642850160466509,"44, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7083.9,5100.3,,0,0
Schlossallee,43,,"Schlossallee, 43, brandenburg an der havel",52.417405200000005,12.64233740087018,"43, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",semidetached_house,building,7133.9,5136.4,,0,0
Schlossallee,42,,"Schlossallee, 42, brandenburg an der havel",52.41701295,12.642874222556468,"42, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7061.5,5084.2,,0,0
Schlossallee,41,,"Schlossallee, 41, brandenburg an der havel",52.41730145,12.642354350968738,"41, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",semidetached_house,building,7093.6,5107.3,,0,0
Schlossallee,40,,"Schlossallee, 40, brandenburg an der havel",52.41669374999999,12.642829572975232,"40, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7026.6,5059.1,,0,0
Schlossallee,39,,"Schlossallee, 39, brandenburg an der havel",52.4170853,12.64233819595113,"39, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",semidetached_house,building,7071.3,5091.2,,0,0
Schlossallee,38,,"Schlossallee, 38, brandenburg an der havel",52.4164614,12.642962241891311,"38, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6999.9,5039.9,,0,0
Schlossallee,37,,"Schlossallee, 37, brandenburg an der havel",52.41697295,12.642370679910796,"37, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",semidetached_house,building,7060.8,5083.7,,0,0
Schlossallee,36,,"Schlossallee, 36, brandenburg an der havel",52.41603335,12.642980703880763,"36, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6953.3,5006.3,,0,0
Schlossallee,35,,"Schlossallee, 35, brandenburg an der havel",52.4167005,12.642417845774649,"35, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7030.3,5061.8,,0,0
Schlossallee,34,,"Schlossallee, 34, brandenburg an der havel",52.4159447,12.643039157760128,"34, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6945.1,5000.4,,0,0
Schlossallee,33,,"Schlossallee, 33, brandenburg an der havel",52.41645715,12.6424320659991,"33, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,7003.3,5042.3,,0,0
Schlossallee,31,,"Schlossallee, 31, brandenburg an der havel",52.4162857,12.642486731792786,"31, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6986.8,5030.4,,0,0
Schlossallee,29,,"Schlossallee, 29, brandenburg an der havel",52.416059700000005,12.642299499999991,"29, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6981.8,5026.9,,0,0
Schlossallee,28,,"Schlossallee, 28, brandenburg an der havel",52.41541395,12.64248064071447,"28, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6882.8,4955.5,,0,0
Schlossallee,27,,"Schlossallee, 27, brandenburg an der havel",52.4156582,12.642273957460734,"27, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6896.2,4965.2,,0,0
Schlossallee,26,,"Schlossallee, 26, brandenburg an der havel",52.4153371,12.642376094003598,"26, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6871.7,4947.5,,0,0
Schlossallee,25,,"Schlossallee, 25, brandenburg an der havel",52.41554875,12.64202656053719,"25, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6876.4,4950.9,,0,0
Schlossallee,24,,"Schlossallee, 24, brandenburg an der havel",52.415254950000005,12.642284157435022,"24, Schlossallee, Gollwitz, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",yes,building,6860.6,4939.6,,0,0
