Straßenname,Hsnr,HsnrZus,lat,lon,geometry
Grüne Aue,11,A,52.4000164,12.5459419,POINT (12.5459419 52.4000164)
Grüne Aue,10,,52.39975097720956,12.546100479304,POINT (12.546100479304 52.39975097720956)
Grüne Aue,9,A,52.40028105,12.54692145,POINT (12.54692145 52.40028105)
Grüne Aue,9,,52.39979955,12.546339250000006,POINT (12.546339250000006 52.39979955)
Grüne Aue,8,,52.3993636,12.546163754575222,POINT (12.546163754575222 52.3993636)
Grüne Aue,6,,52.3990144,12.54616727405972,POINT (12.54616727405972 52.3990144)
Grüne Aue,4,,52.3990804,12.5470091,POINT (12.5470091 52.3990804)
Grüne Aue,4,A,52.3991936,12.5468358,POINT (12.5468358 52.3991936)
Grüne Aue,3,,52.39946805,12.54701855180538,POINT (12.54701855180538 52.39946805)
Grüne Aue,3,B,52.3999458,12.547198406038904,POINT (12.547198406038904 52.3999458)
Grüne Aue,3,A,52.3996553,12.547414881184167,POINT (12.547414881184167 52.3996553)
Grüne Aue,2,,52.3990019,12.5473115,POINT (12.5473115 52.3990019)
Grüne Aue,1,,52.3991095,12.547561,POINT (12.547561 52.3991095)
Grüner Weg,7,,52.3826425,12.51055799843734,POINT (12.51055799843734 52.3826425)
Grüner Weg,6,,52.3828514,12.511121251848872,POINT (12.511121251848872 52.3828514)
Grüner Weg,5,,52.3825392,12.510922523181812,POINT (12.510922523181812 52.3825392)
Grüner Weg,4,,52.38217655,12.511660745652495,POINT (12.511660745652495 52.38217655)
Grüner Weg,4,A,52.38243965,12.511499650000005,POINT (12.511499650000005 52.38243965)
Grüner Weg,4,B,52.3826207,12.51129773010872,POINT (12.51129773010872 52.3826207)
Grüner Weg,3,B,52.38228575,12.51107223696231,POINT (12.51107223696231 52.38228575)
Grüner Weg,3,A,52.38210555,12.511234593259095,POINT (12.511234593259095 52.38210555)
Grüner Weg,3,,52.381925800000005,12.511360712476376,POINT (12.511360712476376 52.381925800000005)
Grüner Weg,1,,52.38178635,12.51147051269804,POINT (12.51147051269804 52.38178635)
Gustav-Nachtigal-Straße,22,,52.4107095,12.519828,POINT (12.519828 52.4107095)
Gustav-Nachtigal-Straße,20,,52.4108684,12.5196821,POINT (12.5196821 52.4108684)
Gustav-Nachtigal-Straße,18,,52.4110462,12.5195276,POINT (12.5195276 52.4110462)
Gustav-Nachtigal-Straße,16,,52.411303,12.5193658,POINT (12.5193658 52.411303)
Gustav-Nachtigal-Straße,14,,52.4117312,12.5191874,POINT (12.5191874 52.4117312)
Gustav-Nachtigal-Straße,12,,52.4119441,12.5191381,POINT (12.5191381 52.4119441)
Gustav-Nachtigal-Straße,11,,52.4106698,12.5193972,POINT (12.5193972 52.4106698)
Gustav-Nachtigal-Straße,10,,52.4121507,12.5191226,POINT (12.5191226 52.4121507)
Gustav-Nachtigal-Straße,9,,52.4107977,12.5192947,POINT (12.5192947 52.4107977)
Gustav-Nachtigal-Straße,8,,52.4123107,12.5191188,POINT (12.5191188 52.4123107)
Gustav-Nachtigal-Straße,7,,52.4109327,12.5191866,POINT (12.5191866 52.4109327)
Gustav-Nachtigal-Straße,6,,52.4126876,12.5193003,POINT (12.5193003 52.4126876)
Gustav-Nachtigal-Straße,5,,52.4121296,12.5187034,POINT (12.5187034 52.4121296)
Gustav-Nachtigal-Straße,4,,52.4128658,12.5193254,POINT (12.5193254 52.4128658)
Gustav-Nachtigal-Straße,3,,52.4125473,12.5187895,POINT (12.5187895 52.4125473)
Gustav-Nachtigal-Straße,2,,52.4130466,12.5193507,POINT (12.5193507 52.4130466)
Gustav-Nachtigal-Straße,1,,52.4128181,12.5188797,POINT (12.5188797 52.4128181)
Gutenbergstraße,38,,52.40284605,12.55062794686347,POINT (12.55062794686347 52.40284605)
Gutenbergstraße,37,,52.40298295,12.550517769504005,POINT (12.550517769504005 52.40298295)
Gutenbergstraße,36,,52.4030762,12.550446865999998,POINT (12.550446865999998 52.4030762)
Gutenbergstraße,35,,52.403188,12.550367232355788,POINT (12.550367232355788 52.403188)
Gutenbergstraße,34,,52.4033308,12.55021290321618,POINT (12.55021290321618 52.4033308)
Gutenbergstraße,33,,52.4033732,12.550127289175126,POINT (12.550127289175126 52.4033732)
Gutenbergstraße,32,,52.40359645,12.550080864621323,POINT (12.550080864621323 52.40359645)
Gutenbergstraße,31,,52.403734400000005,12.549987193088116,POINT (12.549987193088116 52.403734400000005)
Gutenbergstraße,30,,52.4038454,12.549908037944808,POINT (12.549908037944808 52.4038454)
Gutenbergstraße,29,,52.40406795,12.54974243606272,POINT (12.54974243606272 52.40406795)
Gutenbergstraße,29,A,52.4039743,12.549809121360308,POINT (12.549809121360308 52.4039743)
Gutenbergstraße,28,,52.4041627,12.549675114288842,POINT (12.549675114288842 52.4041627)
Gutenbergstraße,27,,52.404255500000005,12.549611090671998,POINT (12.549611090671998 52.404255500000005)
Gutenbergstraße,26,,52.40434605,12.549547490870236,POINT (12.549547490870236 52.40434605)
Gutenbergstraße,25,,52.40447245,12.549463942313665,POINT (12.549463942313665 52.40447245)
Gutenbergstraße,24,,52.40458625,12.549381782517482,POINT (12.549381782517482 52.40458625)
Gutenbergstraße,23,,52.4047278,12.549246095156352,POINT (12.549246095156352 52.4047278)
Gutenbergstraße,17,,52.4048748,12.5495237,POINT (12.5495237 52.4048748)
Gutenbergstraße,16,,52.404746,12.5495944,POINT (12.5495944 52.404746)
Gutenbergstraße,15,,52.404625300000006,12.549769811181658,POINT (12.549769811181658 52.404625300000006)
Gutenbergstraße,14,,52.40451215,12.549850678931328,POINT (12.549850678931328 52.40451215)
Gutenbergstraße,13,,52.4044134,12.549923244880574,POINT (12.549923244880574 52.4044134)
Gutenbergstraße,12,,52.40430165,12.54999952371153,POINT (12.54999952371153 52.40430165)
Gutenbergstraße,11,A,52.40419970000001,12.550074610062763,POINT (12.550074610062763 52.40419970000001)
Gutenbergstraße,11,,52.4043731,12.55086381346533,POINT (12.55086381346533 52.4043731)
Gutenbergstraße,10,,52.40408205,12.550168796937712,POINT (12.550168796937712 52.40408205)
Gutenbergstraße,9,,52.40391555,12.550272356000937,POINT (12.550272356000937 52.40391555)
Gutenbergstraße,8,,52.4037641,12.550375082113687,POINT (12.550375082113687 52.4037641)
Gutenbergstraße,7,,52.40362315,12.550475116881673,POINT (12.550475116881673 52.40362315)
Gutenbergstraße,6,,52.40349775,12.550569199314827,POINT (12.550569199314827 52.40349775)
Gutenbergstraße,5,,52.4033783,12.550653945599734,POINT (12.550653945599734 52.4033783)
Gutenbergstraße,4,,52.40328895,12.550723342594925,POINT (12.550723342594925 52.40328895)
Gutenbergstraße,3,,52.4031764,12.55079890820129,POINT (12.55079890820129 52.4031764)
Gutenbergstraße,2,,52.4030589,12.550882097479034,POINT (12.550882097479034 52.4030589)
Gutenbergstraße,1,,52.4029047,12.550998519528882,POINT (12.550998519528882 52.4029047)
GutsMuthsstraße,24,,52.4207669,12.5592564,POINT (12.5592564 52.4207669)
GutsMuthsstraße,23,,52.4208916,12.5599549,POINT (12.5599549 52.4208916)
GutsMuthsstraße,22,,52.4208985,12.5592795,POINT (12.5592795 52.4208985)
GutsMuthsstraße,21,A,52.4219931,12.560333373098167,POINT (12.560333373098167 52.4219931)
GutsMuthsstraße,21,,52.4216242,12.5600294,POINT (12.5600294 52.4216242)
GutsMuthsstraße,20,,52.421035,12.5593035,POINT (12.5593035 52.421035)
GutsMuthsstraße,18,,52.4213187,12.5593502,POINT (12.5593502 52.4213187)
GutsMuthsstraße,17,,52.4220308,12.559756,POINT (12.559756 52.4220308)
GutsMuthsstraße,16,,52.4214478,12.5593703,POINT (12.5593703 52.4214478)
GutsMuthsstraße,15,,52.422042,12.5595472,POINT (12.5595472 52.422042)
GutsMuthsstraße,14,,52.4215874,12.559392,POINT (12.559392 52.4215874)
GutsMuthsstraße,13,,52.4220535,12.5593325,POINT (12.5593325 52.4220535)
GutsMuthsstraße,12,,52.4217135,12.5588409,POINT (12.5588409 52.4217135)
GutsMuthsstraße,11,,52.4220649,12.5591215,POINT (12.5591215 52.4220649)
GutsMuthsstraße,10,,52.4217397,12.5585993,POINT (12.5585993 52.4217397)
GutsMuthsstraße,9,,52.4221031,12.5586112,POINT (12.5586112 52.4221031)
GutsMuthsstraße,8,,52.4217675,12.5583433,POINT (12.5583433 52.4217675)
GutsMuthsstraße,7,,52.4221134,12.5584125,POINT (12.5584125 52.4221134)
GutsMuthsstraße,6,,52.4218117,12.5577941,POINT (12.5577941 52.4218117)
GutsMuthsstraße,5,,52.4221245,12.5582005,POINT (12.5582005 52.4221245)
GutsMuthsstraße,4,,52.4218282,12.5575297,POINT (12.5575297 52.4218282)
GutsMuthsstraße,3,,52.4221351,12.5579957,POINT (12.5579957 52.4221351)
GutsMuthsstraße,2,,52.4218433,12.5572884,POINT (12.5572884 52.4218433)
GutsMuthsstraße,1,,52.4221465,12.5577776,POINT (12.5577776 52.4221465)
Hafenstraße,11,,52.39653355,12.414185759270456,POINT (12.414185759270456 52.39653355)
Hafenstraße,9,,52.3966333,12.41374392440254,POINT (12.41374392440254 52.3966333)
Hafenstraße,8,,52.39623890015167,12.414406827168335,POINT (12.414406827168335 52.39623890015167)
Hafenstraße,7,,52.3965154,12.412833375465588,POINT (12.412833375465588 52.3965154)
Hafenstraße,5,,52.3965693,12.41225805,POINT (12.41225805 52.3965693)
Hagelberger Straße,55,E,52.4299781,12.580082398628326,POINT (12.580082398628326 52.4299781)
Hagelberger Straße,55,D,52.43019085,12.5800213,POINT (12.5800213 52.43019085)
Hagelberger Straße,53,,52.42709604830486,12.578785069428609,POINT (12.578785069428609 52.42709604830486)
Hagelberger Straße,41,,52.43014465,12.579358103628596,POINT (12.579358103628596 52.43014465)
Hagelberger Straße,40,,52.429888,12.57929003503568,POINT (12.57929003503568 52.429888)
Hagelberger Straße,39,,52.4296886,12.579116142046512,POINT (12.579116142046512 52.4296886)
Hagelberger Straße,39,B,52.429356600000006,12.579988128759917,POINT (12.579988128759917 52.429356600000006)
Hagelberger Straße,38,,52.42956545,12.578934149999998,POINT (12.578934149999998 52.42956545)
Hagelberger Straße,37,,52.4294085,12.5788281,POINT (12.5788281 52.4294085)
Hagelberger Straße,36,,52.42920745,12.578724310553506,POINT (12.578724310553506 52.42920745)
Hagelberger Straße,35,,52.4290511,12.578667668708054,POINT (12.578667668708054 52.4290511)
Hagelberger Straße,34,A,52.4289755,12.58019035,POINT (12.58019035 52.4289755)
Hagelberger Straße,34,,52.42884385,12.579009804610996,POINT (12.579009804610996 52.42884385)
Hagelberger Straße,33,,52.428634,12.57883185,POINT (12.57883185 52.428634)
Hagelberger Straße,32,,52.42850025,12.579010853217166,POINT (12.579010853217166 52.42850025)
Hagelberger Straße,31,,52.42788315,12.579207647077263,POINT (12.579207647077263 52.42788315)
Hagelberger Straße,31,B,52.42829915,12.57887838962766,POINT (12.57887838962766 52.42829915)
Hagelberger Straße,31,A,52.4280728,12.579259379048766,POINT (12.579259379048766 52.4280728)
Hagelberger Straße,30,B,52.4273852,12.5792809,POINT (12.5792809 52.4273852)
Hagelberger Straße,30,A,52.4276713,12.57913698031178,POINT (12.57913698031178 52.4276713)
Hagelberger Straße,30,,52.42757675,12.579505185812057,POINT (12.579505185812057 52.42757675)
Hagelberger Straße,30,C,52.42751445,12.578957867368018,POINT (12.578957867368018 52.42751445)
Hagelberger Straße,29,C,52.42823955,12.577992593310793,POINT (12.577992593310793 52.42823955)
Hagelberger Straße,29,B,52.4280677,12.578375330441176,POINT (12.578375330441176 52.4280677)
Hagelberger Straße,29,E,52.42868935,12.578102440044296,POINT (12.578102440044296 52.42868935)
Hagelberger Straße,29,D,52.42847085,12.578172526209674,POINT (12.578172526209674 52.42847085)
Hagelberger Straße,29,,52.4275223,12.578421593768237,POINT (12.578421593768237 52.4275223)
Hagelberger Straße,29,A,52.42776675,12.578379759354297,POINT (12.578379759354297 52.42776675)
Hagelberger Straße,28,A,52.4274802,12.577887540841951,POINT (12.577887540841951 52.4274802)
Hagelberger Straße,28,,52.4273724,12.578351964720497,POINT (12.578351964720497 52.4273724)
Hagelberger Straße,27,,52.42713985,12.57851902336111,POINT (12.57851902336111 52.42713985)
Hagelberger Straße,26,,52.42698275,12.578314332680918,POINT (12.578314332680918 52.42698275)
Hagelberger Straße,25,B,52.4271031,12.578982911460848,POINT (12.578982911460848 52.4271031)
Hagelberger Straße,25,,52.4268943,12.577981722938553,POINT (12.577981722938553 52.4268943)
Hagelberger Straße,25,A,52.4271712,12.5793522495111,POINT (12.5793522495111 52.4271712)
Hagelberger Straße,24,,52.42668445,12.578263514304275,POINT (12.578263514304275 52.42668445)
Hagelberger Straße,24,C,52.42696215,12.579687936411062,POINT (12.579687936411062 52.42696215)
Hagelberger Straße,24,A,52.4267581,12.579006687782528,POINT (12.579006687782528 52.4267581)
Hagelberger Straße,24,B,52.42691635,12.579143577598686,POINT (12.579143577598686 52.42691635)
Hagelberger Straße,23,,52.4264683,12.578586519324476,POINT (12.578586519324476 52.4264683)
Hagelberger Straße,23,A,52.4264635,12.577807424860335,POINT (12.577807424860335 52.4264635)
Hagelberger Straße,23,C,52.4266478,12.579130393920522,POINT (12.579130393920522 52.4266478)
Hagelberger Straße,23,B,52.42652505,12.57921132634262,POINT (12.57921132634262 52.42652505)
Hagelberger Straße,22,,52.42629295,12.57833133830821,POINT (12.57833133830821 52.42629295)
Hagelberger Straße,21,A,52.426085150000006,12.57800387370986,POINT (12.57800387370986 52.426085150000006)
Hagelberger Straße,21,,52.4261466,12.578571699084575,POINT (12.578571699084575 52.4261466)
Hagelberger Straße,20,,52.425885050000005,12.57764957916672,POINT (12.57764957916672 52.425885050000005)
Hagelberger Straße,19,,52.4257569,12.577677627734218,POINT (12.577677627734218 52.4257569)
Hagelberger Straße,18,,52.4256881,12.578566976247505,POINT (12.578566976247505 52.4256881)
Hagelberger Straße,13,A,52.4248974,12.57901851286094,POINT (12.57901851286094 52.4248974)
Hagelberger Straße,13,,52.42457005,12.57785074342448,POINT (12.57785074342448 52.42457005)
Hagelberger Straße,12,,52.42451755,12.578064752594251,POINT (12.578064752594251 52.42451755)
Hagelberger Straße,11,,52.4243689,12.578132667293607,POINT (12.578132667293607 52.4243689)
Hagelberger Straße,10,,52.424207300000006,12.578102950883192,POINT (12.578102950883192 52.424207300000006)
Hagelberger Straße,9,,52.42404925,12.577994999508276,POINT (12.577994999508276 52.42404925)
Hagelberger Straße,9,B,52.42384105,12.577366492532605,POINT (12.577366492532605 52.42384105)
Hagelberger Straße,8,,52.4238686,12.577874596823612,POINT (12.577874596823612 52.4238686)
Hagelberger Straße,8,A,52.42385015,12.57760651074409,POINT (12.57760651074409 52.42385015)
Hagelberger Straße,7,,52.42371725,12.577706863110468,POINT (12.577706863110468 52.42371725)
Hagelberger Straße,6,,52.4235662,12.577762680781646,POINT (12.577762680781646 52.4235662)
Hagelberger Straße,5,,52.42341565,12.5774466,POINT (12.5774466 52.42341565)
Hagelberger Straße,4,,52.4227679,12.577281478937092,POINT (12.577281478937092 52.4227679)
Hagelberger Straße,4,A,52.422985,12.577438051061456,POINT (12.577438051061456 52.422985)
Hagelberger Straße,4,C,52.42322059999999,12.577371929234769,POINT (12.577371929234769 52.42322059999999)
Hagelberger Straße,3,,52.422569,12.57694123919335,POINT (12.57694123919335 52.422569)
Hagelberger Straße,3,A,52.422569,12.57694123919335,POINT (12.57694123919335 52.422569)
Hagelberger Straße,2,B,52.42317825,12.577957838728324,POINT (12.577957838728324 52.42317825)
Hagelberger Straße,2,,52.4225487,12.577711907997218,POINT (12.577711907997218 52.4225487)
Hagelberger Straße,2,A,52.422734250000005,12.577817350000007,POINT (12.577817350000007 52.422734250000005)
Hagelberger Straße,2,D,52.42349555,12.578191,POINT (12.578191 52.42349555)
Hagelberger Straße,1,,52.42234875,12.5773086,POINT (12.5773086 52.42234875)
Hagelberger Straße,1,A,52.42243795,12.577475749999996,POINT (12.577475749999996 52.42243795)
Hammerstraße,12,,52.4128894,12.561268733870971,POINT (12.561268733870971 52.4128894)
Hammerstraße,10,,52.412783,12.5615231,POINT (12.5615231 52.412783)
Hammerstraße,8,,52.412664,12.5616895,POINT (12.5616895 52.412664)
Hammerstraße,6,,52.4125588,12.5618363,POINT (12.5618363 52.4125588)
Hammerstraße,5,,52.41266035,12.562152939128618,POINT (12.562152939128618 52.41266035)
Hammerstraße,4,,52.4124202,12.5620291,POINT (12.5620291 52.4124202)
Hammerstraße,3,A,52.41206845,12.563005316778248,POINT (12.563005316778248 52.41206845)
Hammerstraße,2,,52.4108913,12.562348808998935,POINT (12.562348808998935 52.4108913)
Hammerstraße,2,A,52.4110383,12.5624379897331,POINT (12.5624379897331 52.4110383)
Hammerstraße,2,C,52.4122409014419,12.562450788771404,POINT (12.562450788771404 52.4122409014419)
Handwerkerhof,3,,52.416109,12.5295379,POINT (12.5295379 52.416109)
Handwerkerhof,2,,52.4150848,12.5297469,POINT (12.5297469 52.4150848)
Handwerkerhof,1,,52.4151243,12.5290777,POINT (12.5290777 52.4151243)
Hannoversche Straße,43,,52.41133305,12.51113909502796,POINT (12.51113909502796 52.41133305)
Hannoversche Straße,41,,52.41111055,12.51108733038262,POINT (12.51108733038262 52.41111055)
Hannoversche Straße,38,,52.4094514628886,12.511097693306189,POINT (12.511097693306189 52.4094514628886)
Hannoversche Straße,36,A,52.41019425,12.510440914957329,POINT (12.510440914957329 52.41019425)
Hannoversche Straße,36,,52.4099496,12.5104932,POINT (12.5104932 52.4099496)
Hannoversche Straße,35,,52.4100093,12.5108871,POINT (12.5108871 52.4100093)
Hannoversche Straße,35,A,52.410319900000005,12.5109141,POINT (12.5109141 52.410319900000005)
Hannoversche Straße,34,,52.4098365,12.5105329,POINT (12.5105329 52.4098365)
Hannoversche Straße,33,,52.4099054,12.5109041,POINT (12.5109041 52.4099054)
Hannoversche Straße,32,,52.4095942,12.5107054,POINT (12.5107054 52.4095942)
Hannoversche Straße,31,,52.409727,12.5110926,POINT (12.5110926 52.409727)
Hannoversche Straße,30,,52.4095368,12.5107588,POINT (12.5107588 52.4095368)
Hannoversche Straße,29,,52.409668,12.5111482,POINT (12.5111482 52.409668)
Hannoversche Straße,28,,52.4093452,12.5109397,POINT (12.5109397 52.4093452)
Hannoversche Straße,27,,52.409487,12.5113124,POINT (12.5113124 52.409487)
Hannoversche Straße,26,,52.4092878,12.5109933,POINT (12.5109933 52.4092878)
Hannoversche Straße,25,,52.4094428,12.5113541,POINT (12.5113541 52.4094428)
Hannoversche Straße,24,,52.409111,12.5111558,POINT (12.5111558 52.409111)
Hannoversche Straße,23,,52.4092622,12.5115236,POINT (12.5115236 52.4092622)
Hannoversche Straße,22,,52.4090433,12.5112193,POINT (12.5112193 52.4090433)
Hannoversche Straße,21,,52.409199,12.5115819,POINT (12.5115819 52.409199)
Hannoversche Straße,20,,52.4088672,12.5113867,POINT (12.5113867 52.4088672)
Hannoversche Straße,19,,52.4089934,12.5117737,POINT (12.5117737 52.4089934)
Hannoversche Straße,18,,52.4087957,12.5114531,POINT (12.5114531 52.4087957)
Hannoversche Straße,17,,52.4089444,12.5118204,POINT (12.5118204 52.4089444)
Hannoversche Straße,16,,52.408617,12.5116199,POINT (12.5116199 52.408617)
Hannoversche Straße,15,,52.4087422,12.5120076,POINT (12.5120076 52.4087422)
Hannoversche Straße,14,,52.4085493,12.5116833,POINT (12.5116833 52.4085493)
Hannoversche Straße,13,,52.4086842,12.5120609,POINT (12.5120609 52.4086842)
Hannoversche Straße,12,,52.4083682,12.5118571,POINT (12.5118571 52.4083682)
Hannoversche Straße,11,,52.4084982,12.512236,POINT (12.512236 52.4084982)
Hannoversche Straße,10,,52.4083115,12.51191,POINT (12.51191 52.4083115)
Hannoversche Straße,9,,52.408438,12.512294,POINT (12.512294 52.408438)
Hannoversche Straße,8,,52.4081257,12.5120781,POINT (12.5120781 52.4081257)
Hannoversche Straße,7,,52.4082513,12.5124653,POINT (12.5124653 52.4082513)
Hannoversche Straße,6,,52.4080618,12.5121378,POINT (12.5121378 52.4080618)
Hannoversche Straße,5,,52.4081826,12.5125306,POINT (12.5125306 52.4081826)
Hannoversche Straße,4,,52.40770975,12.512099439797844,POINT (12.512099439797844 52.40770975)
Hannoversche Straße,3,,52.4079571,12.5128452,POINT (12.5128452 52.4079571)
Hannoversche Straße,2,,52.40765565,12.512060215872635,POINT (12.512060215872635 52.40765565)
Hannoversche Straße,1,,52.4078768,12.5129084,POINT (12.5129084 52.4078768)
Harlungerstraße,55,,52.4122692,12.5427782,POINT (12.5427782 52.4122692)
Harlungerstraße,54,,52.4123943,12.5427153,POINT (12.5427153 52.4123943)
Harlungerstraße,53,,52.4124898,12.542441157420722,POINT (12.542441157420722 52.4124898)
Harlungerstraße,52,,52.412543850000006,12.542283718562093,POINT (12.542283718562093 52.412543850000006)
Harlungerstraße,51,,52.4126042,12.542114093425708,POINT (12.542114093425708 52.4126042)
Harlungerstraße,50,,52.41266955,12.541960503855272,POINT (12.541960503855272 52.41266955)
Harlungerstraße,49,,52.41273255,12.541803947647802,POINT (12.541803947647802 52.41273255)
Harlungerstraße,48,,52.41279285,12.541645529356204,POINT (12.541645529356204 52.41279285)
Harlungerstraße,47,,52.41284165,12.541496697321431,POINT (12.541496697321431 52.41284165)
Harlungerstraße,46,,52.4128575,12.54131562150279,POINT (12.54131562150279 52.4128575)
Harlungerstraße,45,,52.4129836,12.541140375683383,POINT (12.541140375683383 52.4129836)
Harlungerstraße,44,,52.4130338,12.540988170958592,POINT (12.540988170958592 52.4130338)
Harlungerstraße,43,,52.413104,12.540877801462395,POINT (12.540877801462395 52.413104)
Harlungerstraße,42,,52.41317695,12.540736967645197,POINT (12.540736967645197 52.41317695)
Harlungerstraße,41,,52.4132382,12.540596295943915,POINT (12.540596295943915 52.4132382)
Harlungerstraße,40,,52.4133186,12.540428717526286,POINT (12.540428717526286 52.4133186)
Harlungerstraße,39,,52.4133995,12.540261383254244,POINT (12.540261383254244 52.4133995)
Harlungerstraße,38,,52.41326145,12.539799640880398,POINT (12.539799640880398 52.41326145)
Harlungerstraße,37,,52.41356865,12.539943948404948,POINT (12.539943948404948 52.41356865)
Harlungerstraße,36,,52.4136517,12.539796166334732,POINT (12.539796166334732 52.4136517)
Harlungerstraße,35,,52.4137359,12.539601022507272,POINT (12.539601022507272 52.4137359)
Harlungerstraße,34,,52.4138049,12.539363175197972,POINT (12.539363175197972 52.4138049)
Harlungerstraße,33,,52.4139288,12.5391868,POINT (12.5391868 52.4139288)
Harlungerstraße,32,,52.4139985,12.5389682,POINT (12.5389682 52.4139985)
Harlungerstraße,31,,52.4140495,12.5386592,POINT (12.5386592 52.4140495)
Harlungerstraße,24,,52.41307298326277,12.541176566684788,POINT (12.541176566684788 52.41307298326277)
Harlungerstraße,23,,52.41307298326277,12.541176566684788,POINT (12.541176566684788 52.41307298326277)
Harlungerstraße,22,,52.41307298326277,12.541176566684788,POINT (12.541176566684788 52.41307298326277)
Harlungerstraße,19,,52.41394765,12.539920551519268,POINT (12.539920551519268 52.41394765)
Harlungerstraße,18,,52.4138463,12.54003954181658,POINT (12.54003954181658 52.4138463)
Harlungerstraße,17,,52.4137611,12.54019543544647,POINT (12.54019543544647 52.4137611)
Harlungerstraße,16,,52.4136515,12.54031551380655,POINT (12.54031551380655 52.4136515)
Harlungerstraße,15,,52.41355985,12.54051180631312,POINT (12.54051180631312 52.41355985)
Harlungerstraße,14,,52.41346285,12.540686870851642,POINT (12.540686870851642 52.41346285)
Harlungerstraße,13,,52.41356235,12.54135574901172,POINT (12.54135574901172 52.41356235)
Harlungerstraße,12,,52.413132,12.541472317700771,POINT (12.541472317700771 52.413132)
Harlungerstraße,11,,52.41304445,12.541695565153928,POINT (12.541695565153928 52.41304445)
Harlungerstraße,10,,52.4129661,12.541905141851668,POINT (12.541905141851668 52.4129661)
Harlungerstraße,9,,52.4129009,12.542096913043476,POINT (12.542096913043476 52.4129009)
Harlungerstraße,8,,52.4128186,12.542279077737229,POINT (12.542279077737229 52.4128186)
Harlungerstraße,7,,52.41274215,12.542478776163968,POINT (12.542478776163968 52.41274215)
Harlungerstraße,6,,52.41266185,12.54269402077465,POINT (12.54269402077465 52.41266185)
Harlungerstraße,5,,52.41260685,12.54286665745244,POINT (12.54286665745244 52.41260685)
Harlungerstraße,4,,52.41247415,12.542990881609716,POINT (12.542990881609716 52.41247415)
Harlungerstraße,3,,52.41237645,12.543095907618111,POINT (12.543095907618111 52.41237645)
Harlungerstraße,2,,52.4122944,12.54321188551495,POINT (12.54321188551495 52.4122944)
Harlungerstraße,1,,52.41217135,12.54335966974299,POINT (12.54335966974299 52.41217135)
Haselnussweg,31,,52.3692901,12.527421248514848,POINT (12.527421248514848 52.3692901)
Haselnussweg,30,,52.36956755,12.527296046200206,POINT (12.527296046200206 52.36956755)
Haselnussweg,29,,52.3694349,12.5276691,POINT (12.5276691 52.3694349)
Haselnussweg,28,,52.36964375,12.527539999999998,POINT (12.527539999999998 52.36964375)
Haselnussweg,26,,52.36977575,12.52788700495462,POINT (12.52788700495462 52.36977575)
Haselnussweg,25,,52.36960385,12.52815355013144,POINT (12.52815355013144 52.36960385)
Haselnussweg,24,,52.36995845,12.52801939796048,POINT (12.52801939796048 52.36995845)
Haselnussweg,21,,52.37006855,12.528409942885451,POINT (12.528409942885451 52.37006855)
Haselnussweg,20,,52.37006,12.527653105650163,POINT (12.527653105650163 52.37006)
Haselnussweg,19,,52.37019185,12.528175949653438,POINT (12.528175949653438 52.37019185)
Haselnussweg,18,,52.370206,12.52742244281719,POINT (12.52742244281719 52.370206)
Haselnussweg,17,,52.37028835,12.527871687680726,POINT (12.527871687680726 52.37028835)
Haselnussweg,16,,52.3703008,12.5271771005683,POINT (12.5271771005683 52.3703008)
Haselnussweg,15,,52.3703336,12.5277585122816,POINT (12.5277585122816 52.3703336)
Haselnussweg,14,,52.3705543,12.526534600000009,POINT (12.526534600000009 52.3705543)
Haselnussweg,13,,52.37052435,12.527556994523096,POINT (12.527556994523096 52.37052435)
Haselnussweg,12,,52.3707182,12.5263199,POINT (12.5263199 52.3707182)
Haselnussweg,11,,52.3706163,12.527191702516095,POINT (12.527191702516095 52.3706163)
Haselnussweg,10,,52.3707546,12.5262304,POINT (12.5262304 52.3707546)
Haselnussweg,9,,52.370733,12.526779450000005,POINT (12.526779450000005 52.370733)
Haselnussweg,8,,52.3705317,12.526032993778529,POINT (12.526032993778529 52.3705317)
Haselnussweg,7,,52.37084385,12.52653015,POINT (12.52653015 52.37084385)
Haselnussweg,6,,52.37070515,12.52564285,POINT (12.52564285 52.37070515)
Haselnussweg,5,,52.3709376,12.52628411689189,POINT (12.52628411689189 52.3709376)
Haselnussweg,4,,52.37083855,12.525898445691547,POINT (12.525898445691547 52.37083855)
Haselnussweg,3,,52.37104105,12.526030100000003,POINT (12.526030100000003 52.37104105)
Haselnussweg,1,,52.3711709,12.525745341773789,POINT (12.525745341773789 52.3711709)
Hauptstraße,80,,52.411397,12.556594225721785,POINT (12.556594225721785 52.411397)
Hauptstraße,77,,52.4117592,12.5572094,POINT (12.5572094 52.4117592)
Hauptstraße,76,,52.41121365,12.556865414076087,POINT (12.556865414076087 52.41121365)
Hauptstraße,74,,52.4111929,12.556953680887382,POINT (12.556953680887382 52.4111929)
Hauptstraße,72,,52.4111585,12.557023543904544,POINT (12.557023543904544 52.4111585)
Hauptstraße,70,,52.41112805,12.55710589226276,POINT (12.55710589226276 52.41112805)
Hauptstraße,68,,52.41102825,12.55723139566135,POINT (12.55723139566135 52.41102825)
Hauptstraße,66,,52.4109909,12.557411826104332,POINT (12.557411826104332 52.4109909)
Hauptstraße,65,,52.411307,12.557367990862062,POINT (12.557367990862062 52.411307)
