Straßenname,Hsnr,HsnrZus,lat,lon,distance,duration_s
Göttiner Landstraße,55,,52.38812635,12.544997471374916,3060.1,2203.2
Göttiner Landstraße,54,,52.3875845,12.545887480470416,3111.9,2240.5
Göttiner Landstraße,53,,52.3882459,12.544918183590736,3045.4,2192.7
Göttiner Landstraße,52,,52.387740050000005,12.545557625481129,3095.5,2228.7
Göttiner Landstraße,51,,52.388451700000005,12.54469182093336,3031.1,2182.3
Göttiner Landstraße,50,,52.38792415,12.54587501834886,3074.2,2213.4
Göttiner Landstraße,49,,52.38855375,12.54488853037098,3031.1,2182.3
Göttiner Landstraße,48,A,52.3880687,12.545875746511628,3058.1,2201.8
Göttiner Landstraße,48,,52.3881259,12.5454597,3052.9,2198.0
Göttiner Landstraße,47,,52.38873975,12.544075690344686,2995.9,2157.0
Göttiner Landstraße,46,,52.3881752,12.5454602,3047.4,2194.1
Göttiner Landstraße,45,,52.3888628,12.544976775618812,2992.6,2154.6
Göttiner Landstraße,44,,52.38834215,12.5455607997745,3028.4,2180.4
Göttiner Landstraße,43,,52.3890215,12.544963235566396,2979.8,2145.4
Göttiner Landstraße,42,,52.38846605,12.545547891117216,3014.9,2170.7
Göttiner Landstraße,41,,52.3892306,12.5450805,2951.6,2125.1
Göttiner Landstraße,40,,52.38861645,12.5456153,2998.0,2158.5
Göttiner Landstraße,39,A,52.38945075,12.54472756063755,2922.2,2103.9
Göttiner Landstraße,39,B,52.389308,12.5450846,2937.7,2115.1
Göttiner Landstraße,39,,52.3895377,12.5448693,2922.2,2103.9
Göttiner Landstraße,38,,52.3887952,12.545489,2978.5,2144.5
Göttiner Landstraße,37,,52.3896288,12.5450082,2901.8,2089.3
Göttiner Landstraße,36,,52.3888723,12.5454895,2969.9,2138.3
Göttiner Landstraße,35,,52.3897934,12.544701644972909,2877.2,2071.6
Göttiner Landstraße,34,,52.389036450000006,12.545579142726568,2951.4,2125.0
Göttiner Landstraße,33,,52.3898889,12.5451246,2877.2,2071.6
Göttiner Landstraße,32,,52.3891986,12.545589000323892,2933.7,2112.2
Göttiner Landstraße,31,,52.3900098,12.5451942,2852.3,2053.6
Göttiner Landstraße,30,,52.3893602,12.5456718747351,2915.2,2098.9
Göttiner Landstraße,29,,52.3902034,12.5452096,2846.6,2049.5
Göttiner Landstraße,28,,52.38954275,12.545657897453374,2895.1,2084.4
Göttiner Landstraße,27,,52.3902853,12.5452129,2820.9,2031.0
Göttiner Landstraße,26,,52.38972015,12.54565974927103,2875.4,2070.2
Göttiner Landstraße,24,,52.38988535,12.545635478209292,2856.9,2056.9
Göttiner Landstraße,22,,52.3901154,12.545784066681945,2830.9,2038.2
Göttiner Landstraße,20,,52.39033335,12.54569382042699,2802.0,2017.4
Göttiner Landstraße,18,,52.3905422,12.5455935,2784.1,2004.5
Göttiner Landstraße,17,,52.38232980979885,12.544871050523271,3704.3,2667.0
Göttiner Landstraße,16,,52.39105575,12.545702908931318,2726.7,1963.2
Göttiner Landstraße,16,A,52.3908969,12.545705838490926,2744.4,1975.9
Göttiner Landstraße,16,B,52.3906352,12.5456079,2774.0,1997.3
Göttiner Landstraße,15,,52.3914079,12.54511285260727,2694.3,1939.9
Göttiner Landstraße,14,,52.3912317,12.545718852171667,2706.9,1948.9
Göttiner Landstraße,13,,52.3916497,12.5453154,2667.3,1920.4
Göttiner Landstraße,13,A,52.3915728,12.5453113,2678.8,1928.7
Göttiner Landstraße,12,A,52.391393,12.5459419,2706.9,1948.9
Göttiner Landstraße,12,,52.39162515,12.545731783669352,2663.2,1917.5
Göttiner Landstraße,11,,52.3917464,12.5453346,2662.1,1916.7
Göttiner Landstraße,10,A,52.3918535,12.5456864,2638.2,1899.4
Göttiner Landstraße,10,B,52.3917743,12.5456828,2647.0,1905.8
Göttiner Landstraße,10,,52.392012,12.5456164,2620.7,1886.9
Göttiner Landstraße,8,,52.3921583,12.5456271,2604.4,1875.2
Göttiner Landstraße,7,,52.3922293,12.5453284,2627.5,1891.8
Göttiner Landstraße,6,,52.3924973,12.545823725829877,2566.1,1847.6
Göttiner Landstraße,5,A,52.3923451,12.5453364,2590.7,1865.3
Göttiner Landstraße,5,,52.3924395,12.5447785,2667.7,1920.7
Göttiner Landstraße,4,,52.3927454,12.545820312023938,2538.3,1827.5
Göttiner Landstraße,3,,52.3925789,12.5448125,2582.2,1859.1
Göttiner Landstraße,2,B,52.3929704,12.5457558,2513.8,1809.9
Göttiner Landstraße,2,A,52.3931298,12.5457699,2496.3,1797.3
Göttiner Landstraße,2,C,52.3929061,12.5457518,2520.9,1815.0
Göttiner Landstraße,2,,52.3931936,12.5457717,2489.2,1792.2
Göttiner Landstraße,1,,52.39284465,12.545191990240149,2537.8,1827.2
Göttiner Schulstraße,6,,52.3676732,12.5497965,5991.4,4313.7
Göttiner Schulstraße,5,,52.3677255,12.5505694,6044.2,4351.7
Göttiner Schulstraße,4,A,52.3677199,12.551027,6075.1,4374.0
Göttiner Schulstraße,4,B,52.367735,12.5507613,6057.2,4361.1
Göttiner Schulstraße,4,,52.3677571,12.5512572,6090.7,4385.2
Göttiner Schulstraße,3,,52.3679544,12.550355545548916,6031.5,4342.6
Göttiner Schulstraße,3,C,52.3679025,12.551561787094972,6113.4,4401.6
Göttiner Schulstraße,2,,52.3678189,12.549868551625114,5997.5,4318.1
Göttiner Schulstraße,1,,52.3677931,12.549301148014354,5955.2,4287.7
Göttiner Straße,38,,52.39647615,12.545954212805874,2124.6,1529.6
Göttiner Straße,37,,52.3962747,12.5458954,2146.5,1545.4
Göttiner Straße,36,,52.3961778,12.5458718,2157.3,1553.2
Göttiner Straße,34,,52.39569365,12.545916617242508,2211.0,1591.9
Göttiner Straße,33,,52.3954429,12.54605855,2238.6,1611.7
Göttiner Straße,31,,52.3950716,12.5458256,2280.3,1641.8
Göttiner Straße,30,,52.394929,12.5458186,2296.1,1653.2
Göttiner Straße,29,,52.3946089,12.545874744806198,2331.6,1678.7
Göttiner Straße,29,A,52.3947857,12.5458025,2312.1,1664.7
Göttiner Straße,28,,52.3944446,12.54590885825492,2349.8,1691.8
Göttiner Straße,26,,52.3942628,12.545859266920507,2370.1,1706.4
Göttiner Straße,24,,52.3940816,12.54584625,2390.3,1721.0
Göttiner Straße,22,,52.3937188,12.54582094792163,2430.4,1749.8
Göttiner Straße,18,,52.39455175,12.544799764011271,2427.9,1748.1
Göttiner Straße,14,,52.39541465,12.543572593787088,2553.1,1838.2
Göttiner Straße,13,,52.395233450000006,12.543928150000006,2521.7,1815.6
Göttiner Straße,12,,52.39505315,12.544287847788354,2490.1,1792.8
Göttiner Straße,11,,52.39487525,12.544648648377242,2458.6,1770.2
Göttiner Straße,10,,52.39463975,12.545117902310391,2417.4,1740.5
Göttiner Straße,9,,52.39541466309805,12.54501300994916,2327.0,1675.4
Göttiner Straße,8,,52.3953109,12.54467522654141,2409.4,1734.8
Göttiner Straße,7,,52.3953978,12.5453362,2293.2,1651.0
Göttiner Straße,6,,52.3955785,12.5453434,2273.1,1636.6
Göttiner Straße,5,,52.3957587,12.5452786,2253.1,1622.2
Göttiner Straße,4,,52.3961666,12.5453058,2175.2,1566.1
Göttiner Straße,3,,52.3963295,12.5453121,2159.1,1554.5
Göttiner Straße,2,,52.3964918,12.5453941,2138.2,1539.5
Göttiner Straße,1,,52.3966346,12.5454173,2120.2,1526.5
Grabengasse,5,,52.4151679,12.60949025,5035.1,3625.2
Grabengasse,3,,52.4151121,12.609557441963998,5027.4,3619.7
Grabengasse,1,,52.414985,12.609726449999997,5009.3,3606.6
Grabenstraße,21,,52.410405100000006,12.557792354088695,224.0,161.3
Grabenstraße,20,,52.4103195,12.557633,209.7,151.0
Grabenstraße,19,,52.4102841,12.5575834,210.7,151.7
Grabenstraße,18,,52.41002795,12.557294696040222,253.2,182.3
Grabenstraße,16,,52.4097476,12.557987628722088,300.7,216.5
Grabenstraße,15,,52.40930185,12.557797766491229,391.9,282.2
Grabenstraße,14,,52.408095,12.556101239196668,452.3,325.7
Grabenstraße,13,A,52.4082641,12.556020890561951,449.1,323.4
Grabenstraße,13,,52.4083838,12.556002903980175,435.9,313.8
Grabenstraße,12,,52.40856985,12.555881004018936,415.8,299.4
Grabenstraße,11,,52.409037350000006,12.556126656216414,366.0,263.5
Grabenstraße,10,,52.4091794,12.556236006165884,348.5,250.9
Grabenstraße,9,,52.4092885,12.556315341751528,335.2,241.4
Grabenstraße,8,,52.40957815,12.556548918086737,299.4,215.5
Grabenstraße,5,A,52.41012305,12.556998107286995,234.5,168.8
Grabenstraße,3,,52.4104401,12.5575774,217.5,156.6
Grabenstraße,1,,52.4106422,12.5578113530729,176.6,127.1
Grabower Weg,53,,52.43153366879204,12.572992927519836,3588.6,2583.7
Grabower Weg,52,,52.43430275,12.573346099999998,3926.8,2827.2
Grabower Weg,50,,52.4344241,12.57262330994282,3977.1,2863.5
Grabower Weg,48,,52.434628450000005,12.572404700000003,4029.7,2901.4
Grabower Weg,47,,52.43472795,12.574802955999465,3963.4,2853.6
Grabower Weg,47,A,52.434592,12.575832646515147,3794.8,2732.2
Grabower Weg,46,,52.43475975,12.57251619894295,4042.6,2910.6
Grabower Weg,45,,52.4346753,12.574485205828472,3952.3,2845.6
Grabower Weg,44,,52.43500515,12.572279367128871,4048.5,2914.9
Grabower Weg,43,,52.4345547,12.57475495,3943.9,2839.6
Grabower Weg,42,,52.4353595,12.572183749428936,4054.9,2919.5
Grabower Weg,41,,52.43449295,12.57438775,3931.0,2830.3
Grabower Weg,41,A,52.434413000000006,12.57501914480916,3933.1,2831.8
Grabower Weg,40,A,52.4350996,12.571431692074365,4096.4,2949.4
Grabower Weg,40,,52.4350962,12.57106013976134,4119.1,2965.7
Grabower Weg,38,,52.4345661,12.57135826054854,4088.2,2943.5
Grabower Weg,38,A,52.43469545000001,12.571112448530744,4107.6,2957.4
Grabower Weg,36,A,52.43469995,12.57175119988648,4065.5,2927.1
Grabower Weg,36,,52.4345471,12.571661356229626,4030.6,2902.0
Grabower Weg,34,D,52.4341506,12.5722061188755,3998.1,2878.6
Grabower Weg,34,,52.434108,12.57315817447246,3933.5,2832.1
Grabower Weg,34,E,52.4339543,12.572362381972788,3930.4,2829.9
Grabower Weg,34,G,52.43429525,12.571880242166472,4007.8,2885.6
Grabower Weg,33,B,52.434089400000005,12.575216181142858,3901.6,2809.1
Grabower Weg,33,A,52.4341433,12.57470845647746,3898.8,2807.1
Grabower Weg,33,,52.43435225,12.574392010434774,3915.9,2819.4
Grabower Weg,32,,52.4337625,12.573568120881784,3846.0,2769.1
Grabower Weg,32,A,52.43390075000001,12.572795256884644,3900.5,2808.3
Grabower Weg,32,B,52.4341008,12.5714528,3994.1,2875.7
Grabower Weg,31,A,52.43392395,12.57490745,3876.9,2791.3
Grabower Weg,30,C,52.43375605,12.572053949999995,3918.5,2821.3
Grabower Weg,30,,52.433594,12.573465789081322,3848.7,2771.0
Grabower Weg,30,E,52.43390435,12.57109100454398,4013.4,2889.6
Grabower Weg,30,K,52.43348245,12.571847335215349,3893.1,2803.0
Grabower Weg,30,B,52.4337351,12.572501800867052,3915.9,2819.4
Grabower Weg,29,,52.4337842,12.57424675,3851.2,2772.8
Grabower Weg,28,A,52.4335837,12.57140380064516,3957.5,2849.4
Grabower Weg,28,E,52.4335349,12.570940606526506,3979.8,2865.4
Grabower Weg,28,,52.43325335,12.573384257001418,3785.8,2725.8
Grabower Weg,27,A,52.4334368,12.57515024372325,3646.3,2625.3
Grabower Weg,27,,52.43356115,12.574174784299412,3826.3,2754.9
Grabower Weg,26,,52.4330867,12.5732015998,3793.9,2731.6
Grabower Weg,26,E,52.43328405,12.57137835,3919.4,2821.9
Grabower Weg,26,C,52.43323035,12.5721002,3870.3,2786.6
Grabower Weg,26,B,52.43320415,12.572406213991709,3849.4,2771.5
Grabower Weg,26,A,52.4331376,12.572768928278826,3823.8,2753.1
Grabower Weg,26,H,52.4332432,12.5707297,3903.3,2810.4
Grabower Weg,25,A,52.4333571,12.574813386953966,3814.0,2746.0
Grabower Weg,25,,52.4333294,12.574110085290949,3800.1,2736.0
Grabower Weg,24,,52.43278855,12.573196749999996,3729.2,2685.0
Grabower Weg,24,E,52.4330166,12.571746092127103,3830.7,2758.0
Grabower Weg,24,D,52.43153366879204,12.572992927519836,3588.6,2583.7
Grabower Weg,24,C,52.43290005,12.572212770113032,3797.0,2733.8
Grabower Weg,24,F,52.4330434,12.571425843874009,3852.5,2773.8
Grabower Weg,24,G,52.4331288,12.57104175,3880.0,2793.5
Grabower Weg,24,A,52.43286745,12.572735508658972,3761.6,2708.3
Grabower Weg,24,B,52.4329119,12.572481907969433,3779.4,2721.2
Grabower Weg,23,A,52.4330799,12.5739873,3771.4,2715.3
Grabower Weg,23,,52.43291665,12.574076692128015,3754.5,2703.2
Grabower Weg,22,B,52.43255875,12.57207965,3771.7,2715.6
Grabower Weg,22,C,52.43279025,12.57146153510526,3844.2,2767.8
Grabower Weg,22,E,52.43288724999999,12.570625699999995,3875.8,2790.5
Grabower Weg,22,,52.43276885,12.570017500000002,3912.8,2817.2
Grabower Weg,22,A,52.43245455,12.572738806910545,3723.8,2681.1
Grabower Weg,22,D,52.4327204,12.57093125,3851.6,2773.1
Grabower Weg,22,F,52.43276885,12.570017500000002,3912.8,2817.2
Grabower Weg,21,A,52.432849,12.57452145994228,3753.6,2702.6
Grabower Weg,21,,52.4327387,12.574057811873509,3734.9,2689.1
Grabower Weg,20,B,52.43248915,12.57109585,3835.2,2761.3
Grabower Weg,20,A,52.4324888,12.571559477903683,3804.5,2739.2
Grabower Weg,19,,52.4325112,12.57420235,3712.5,2673.0
Grabower Weg,18,,52.4320899,12.572222709581846,3655.2,2631.7
Grabower Weg,18,B,52.4323237,12.5704853,3761.2,2708.0
Grabower Weg,18,A,52.43218625,12.572729907171098,3668.7,2641.4
Grabower Weg,17,,52.43233785,12.574183166842722,3693.6,2659.3
Grabower Weg,16,,52.43184885,12.572783156873657,3635.8,2617.7
Grabower Weg,15,,52.4321724,12.573797197918571,3669.9,2642.3
Grabower Weg,14,L,52.4315693,12.5725649,3620.2,2606.5
Grabower Weg,14,,52.4316976,12.57272491996403,3612.7,2601.1
Grabower Weg,14,M,52.4315443,12.5727432,3607.9,2597.6
Grabower Weg,14,K,52.43161,12.5721078,3651.5,2629.0
Grabower Weg,14,B,52.4319616,12.57161651624794,3692.3,2658.4
Grabower Weg,14,J,52.4316435,12.57181,3672.0,2643.8
Grabower Weg,14,D,52.43206065,12.571178121812483,3723.7,2681.0
Grabower Weg,14,A,52.4317736,12.572148,3652.7,2629.9
Grabower Weg,14,E,52.4320193,12.570299210961394,3761.2,2708.0
Grabower Weg,14,F,52.431884100000005,12.570274725191355,3761.2,2708.0
Grabower Weg,13,,52.43153366879204,12.572992927519836,3588.6,2583.7
Grabower Weg,12,B,52.4314786,12.572254179109132,3638.7,2619.8
Grabower Weg,12,,52.4313418,12.5727733,3564.6,2566.4
Grabower Weg,11,A,52.43167185,12.573647897213814,3613.0,2601.3
Grabower Weg,11,,52.4317715,12.573342974113878,3619.5,2606.0
Grabower Weg,10,E,52.43131975,12.570672948134412,3739.6,2692.5
Grabower Weg,10,,52.4309031,12.572418267532466,3543.0,2550.9
Grabower Weg,9,,52.4315776,12.57329856476608,3597.9,2590.5
Grabower Weg,8,,52.43092605,12.570894341518263,3646.0,2625.1
Grabower Weg,8,B,52.4309029,12.571793332444694,3585.3,2581.4
Grabower Weg,8,D,52.43089205,12.5721666397707,3560.1,2563.2
Grabower Weg,7,B,52.4312531,12.57380835,3444.9,2480.3
Grabower Weg,7,,52.43116325,12.573312299999998,3553.0,2558.1
Grabower Weg,7,A,52.43133585,12.5732583,3570.9,2571.0
Grabower Weg,6,,52.4306848,12.572923849039883,3505.4,2523.9
Grabower Weg,6,E,52.43066475,12.57095753501692,3643.1,2623.0
Grabower Weg,6,D,52.4305737,12.571403750000002,3613.3,2601.5
Grabower Weg,6,C,52.4306098,12.57195205,3576.0,2574.7
Grabower Weg,6,A,52.43061335,12.572623069979509,3531.7,2542.8
Grabower Weg,6,B,52.4306294,12.572308092318604,3551.8,2557.3
Grabower Weg,6,F,52.43059145,12.5704836407699,3675.5,2646.3
Grabower Weg,5,,52.4310273,12.5731027,3494.0,2515.6
Grabower Weg,4,,52.4307826,12.57392085026433,3439.9,2476.7
Grabower Weg,3,,52.4310245,12.573646477015645,3457.2,2489.1
Grabower Weg,2,,52.43078485,12.574559087220448,3396.7,2445.6
Grabower Weg,2,A,52.430776300000005,12.574322536206362,3412.7,2457.1
Grabower Weg,1,,52.43099865000001,12.574220900148214,3418.4,2461.2
Gränertstraße,37,,52.36824365,12.430328700000004,11708.3,8429.9
Gränertstraße,36,A,52.36980015943377,12.428476788568616,11926.4,8587.0
Gränertstraße,36,B,52.36980015943377,12.428476788568616,11926.4,8587.0
Gränertstraße,36,,52.3689535,12.4298130623934,11797.7,8494.3
Gränertstraße,35,,52.36924005,12.4299614,11822.3,8512.0
Gränertstraße,34,,52.3692206,12.429297039522543,11841.9,8526.1
Gränertstraße,33,,52.3695542,12.429468016377951,11865.1,8542.8
Gränertstraße,32,,52.37017755,12.429299185871212,11940.7,8597.3
Gränertstraße,32,A,52.36987615,12.429340542263702,11909.1,8574.5
Gränertstraße,31,,52.3703342,12.4290767476851,11962.9,8613.2
Gränertstraße,30,,52.3705303,12.428876621890431,11988.4,8631.6
Gränertstraße,29,B,52.37072015,12.428802550000002,12007.9,8645.6
Gränertstraße,29,,52.37060185,12.427953742304238,12020.7,8654.9
Gränertstraße,28,,52.3709088,12.428543479399142,12028.4,8660.4
Gränertstraße,27,,52.3712937,12.428004198690552,12169.9,8762.2
Gränertstraße,26,,52.37145185,12.427174302304334,12132.0,8735.0
Gränertstraße,25,A,52.3719727,12.426602968765442,12207.0,8789.0
Gränertstraße,25,B,52.37204625,12.427192172099282,12270.3,8834.6
Gränertstraße,25,,52.3718179,12.426678422160837,12189.4,8776.3
Gränertstraße,25,C,52.36980015943377,12.428476788568616,11926.4,8587.0
Gränertstraße,25,E,52.37201745,12.428120053192652,12379.5,8913.2
Gränertstraße,24,,52.3720005,12.426254,12213.0,8793.3
Gränertstraße,23,,52.372191,12.4265206,12231.9,8806.9
Gränertstraße,22,A,52.3721829,12.4261901,12234.1,8808.5
Gränertstraße,22,,52.3723901,12.4260965,12257.7,8825.5
Gränertstraße,21,,52.37234225,12.426498549999998,12248.6,8818.9
Gränertstraße,20,,52.372441,12.426468329068395,12259.7,8826.9
Gränertstraße,19,,52.37254245,12.42606205,12274.8,8837.8
Gränertstraße,18,,52.37260455,12.4264375,12278.0,8840.1
Gränertstraße,17,,52.37283135,12.426079949999998,12333.1,8879.8
Gränertstraße,16,B,52.372736,12.42768292607076,12348.5,8890.8
Gränertstraße,16,,52.3728458,12.4265221,12314.8,8866.6
Gränertstraße,16,C,52.3726181,12.4276388,12348.3,8890.7
Gränertstraße,16,D,52.37212015,12.428539848580163,12379.5,8913.2
Gränertstraße,15,,52.373056250000005,12.4265836,12338.8,8883.9
Gränertstraße,14,,52.37333505,12.426259719204946,12370.4,8906.6
Gränertstraße,13,,52.3732544,12.4266521,12361.0,8899.9
Gränertstraße,12,,52.373456,12.426307544776195,12383.6,8916.1
Gränertstraße,11,,52.3734778,12.426745428548696,12386.7,8918.4
Gränertstraße,10,,52.37368885,12.426818428615778,12410.7,8935.6
Gränertstraße,9,,52.3738621,12.4264497,12430.3,8949.8
Gränertstraße,8,,52.3739213,12.4268777,12437.0,8954.6
Gränertstraße,7,,52.3741563,12.42761300500288,12476.9,8983.3
Gränertstraße,6,,52.37438055,12.426550177274184,12489.0,8992.0
Gränertstraße,5,,52.3743155,12.4270534,12482.1,8987.0
Gränertstraße,4,,52.3745304,12.4271199,12504.3,9003.0
Gränertstraße,3,,52.3748224,12.4271996,12540.8,9029.3
Gränertstraße,2,,52.3748869,12.4265594,12621.5,9087.4
Gränertstraße,1,,52.3751138,12.4270054,12570.7,9050.8
Grenzstraße,86,,52.38424839602092,12.435087973018916,14896.3,10725.2
Grenzstraße,84,,52.3861076,12.437223,14652.3,10549.6
Grenzstraße,82,,52.3860636,12.4371647,14658.6,10554.1
Grenzstraße,80,,52.3860228,12.4371073,14664.6,10558.4
Grenzstraße,78,,52.3859842,12.437062,14669.8,10562.2
Grenzstraße,76,,52.385808,12.4368336,14694.8,10580.2
Grenzstraße,74,,52.385769,12.4367732,14700.8,10584.5
Grenzstraße,72,,52.3857374,12.4367215,14705.7,10588.0
Grenzstraße,70,,52.3856905,12.4366691,14712.0,10592.5
Grenzstraße,68,,52.3856523,12.4366231,14717.3,10596.3
Grenzstraße,67,,52.3861968,12.4370164,14653.4,10550.4
Grenzstraße,66,,52.3856186,12.4365728,14722.3,10600.0
Grenzstraße,65,,52.386143144444446,12.436946677777778,14661.1,10555.9
Grenzstraße,64,,52.3854445,12.4363465,14747.0,10617.8
Grenzstraße,63,,52.38608948888889,12.436876955555556,14668.7,10561.3
Grenzstraße,62,,52.3854037,12.4362862,14753.1,10622.2
Grenzstraße,61,,52.38603583333333,12.436807233333331,14676.3,10566.8
Grenzstraße,60,,52.3853656,12.4362309,14758.8,10626.2
Grenzstraße,59,,52.38598217777778,12.436737511111112,14683.9,10572.3
Grenzstraße,58,,52.3853252,12.4361798,14764.5,10630.3
Grenzstraße,57,,52.38592852222222,12.436667788888888,14691.5,10577.8
Grenzstraße,56,,52.3851696,12.4359786,14787.2,10646.7
Grenzstraße,55,,52.38587486666667,12.436598066666669,14699.1,10583.3
Grenzstraße,54,,52.3851218,12.4359256,14793.6,10651.3
Grenzstraße,53,,52.38582121111111,12.436528344444444,14706.7,10588.8
Grenzstraße,52,,52.3850815,12.4358796,14799.1,10655.2
Grenzstraße,51,,52.38576755555555,12.436458622222222,14714.4,10594.2
Grenzstraße,50,,52.385042,12.4358336,14804.5,10659.1
Grenzstraße,49,,52.3857139,12.4363889,14722.0,10599.7
Grenzstraße,48,,52.3848609,12.4356957,14828.0,10676.1
Grenzstraße,47,,52.385536,12.4361521,14747.5,10618.1
Grenzstraße,46,,52.384821,12.435659,14833.1,10679.7
Grenzstraße,45,,52.3854999,12.4361034,14752.7,10621.8
Grenzstraße,44,,52.3847671,12.4356246,14839.5,10684.4
Grenzstraße,43,,52.3854585,12.4360576,14758.2,10625.8
Grenzstraße,42,,52.3847311,12.4355922,14844.1,10687.6
Grenzstraße,41,,52.3854107,12.436,14764.8,10630.5
Grenzstraße,40,,52.3845124,12.4354234,14870.9,10707.0
Grenzstraße,39,,52.38517615,12.43568165,14797.8,10654.3
Grenzstraße,37,,52.38517615,12.43568165,14797.8,10654.3
Grenzstraße,36,,52.3843984,12.4356497,14930.5,10749.8
Grenzstraße,35,,52.38517615,12.43568165,14797.8,10654.3
Grenzstraße,34,,52.3843528,12.4356131,14930.4,10749.8
Grenzstraße,33,,52.38517615,12.43568165,14797.8,10654.3
Grenzstraße,32,,52.3843058,12.4355829,14930.8,10750.1
Grenzstraße,31,,52.38484785,12.435401465132829,14837.5,10682.9
Grenzstraße,30,,52.3842579,12.4355551,14931.4,10750.5
Grenzstraße,29,,52.38484785,12.435401465132829,14837.5,10682.9
Grenzstraße,28,,52.3841342,12.4354556,14931.3,10750.4
Grenzstraße,27,,52.38484785,12.435401465132829,14837.5,10682.9
Grenzstraße,26,,52.38424839602092,12.435087973018916,14896.3,10725.2
Grenzstraße,25,,52.38484785,12.435401465132829,14837.5,10682.9
Grenzstraße,24,,52.38424839602092,12.435087973018916,14896.3,10725.2
Grenzstraße,23,,52.3845966,12.4352349,14867.6,10704.6
Grenzstraße,22,,52.38424839602092,12.435087973018916,14896.3,10725.2
Grenzstraße,21,,52.3845497,12.4352024,14873.3,10708.7
Grenzstraße,20,,52.384057,12.4350739,14876.5,10711.0
Grenzstraße,19,,52.3845074,12.4351647,14878.6,10712.5
Grenzstraße,18,,52.3840142,12.4350436,14871.3,10707.2
Grenzstraße,17,,52.3844645,12.4351337,14919.4,10741.9
Grenzstraße,16,,52.3838249,12.434873,14847.4,10690.0
Grenzstraße,15,,52.3842004,12.434935,14887.1,10718.6
Grenzstraße,14,,52.3837789,12.4348412,14841.8,10686.0
Grenzstraße,13,,52.3841612,12.4349099,14882.5,10715.3
Grenzstraße,12,,52.3837338,12.4348095,14836.4,10682.1
Grenzstraße,11,,52.3841093,12.4348678,14876.0,10710.6
Grenzstraße,10,,52.3836928,12.4347718,14831.2,10678.3
Grenzstraße,9,,52.3840683,12.4348361,14871.0,10707.0
Grenzstraße,8,,52.3835157,12.4347112,14811.6,10664.2
Grenzstraße,7,,52.3838749,12.4347135,14848.0,10690.4
Grenzstraße,6,,52.3834688,12.4346751,14805.8,10660.1
Grenzstraße,5,,52.3838276,12.4346817,14842.3,10686.3
Grenzstraße,4,,52.3834228,12.4346344,14800.0,10655.9
Grenzstraße,3,,52.3837789,12.4346337,14836.0,10681.8
Grenzstraße,2,,52.3833796,12.434604,14794.9,10652.2
Grenzstraße,1,,52.3837302,12.4346064,14830.3,10677.7
Grillendamm,19,,52.41812595,12.568751795804657,1384.2,996.6
Grillendamm,18,,52.4181523,12.567922346900826,1335.7,961.7
Grillendamm,17,,52.4180568,12.565601045553922,1221.3,879.3
Grillendamm,16,,52.4184309,12.563216772199638,1160.0,835.2
Grillendamm,16,S,52.41723448338688,12.563774367023424,1027.1,739.5
Grillendamm,14,,52.41661975,12.5623116,909.4,654.8
Grillendamm,13,,52.4168064,12.56229806111898,912.2,656.8
Grillendamm,10,,52.41697865,12.562912187371795,956.5,688.7
Grillendamm,8,,52.41713525,12.5645858,1070.4,770.7
Grillendamm,4,A,52.41672355,12.566305670051197,1237.3,890.8
Grillendamm,4,,52.4171609,12.56526585988546,1115.7,803.3
Grillendamm,2,,52.417540200000005,12.567743087337345,1302.5,937.8
Große Freiheit,68,,52.4126321,12.406438574192528,11501.6,8281.0
Große Freiheit,66,,52.41258905,12.406044160230264,11496.4,8277.3
Große Freiheit,63,,52.4123581,12.405256319861431,11514.8,8290.6
Große Freiheit,56,,52.4115454,12.40762895,11400.0,8207.9
Große Freiheit,50,,52.41095215,12.4082587,11338.5,8163.6
Große Freiheit,39,,52.41364704758223,12.404519090907623,11651.2,8388.8
Große Gartenstraße,63,,52.4046416,12.5580369,904.6,651.3
Große Gartenstraße,62,,52.4045587,12.5582186,920.0,662.4
Große Gartenstraße,61,,52.4044377,12.5584838,942.4,678.5
Große Gartenstraße,60,,52.4043551,12.5586648,960.2,691.3
Große Gartenstraße,59,,52.404021,12.55970877971204,1037.6,747.1
Große Gartenstraße,58,,52.40387885,12.559976103452396,1061.6,764.4
Große Gartenstraße,57,,52.4037339,12.5601257,1079.9,777.5
Große Gartenstraße,56,,52.4035972,12.5603798,1102.9,794.1
Große Gartenstraße,55,,52.40357165,12.560561325070896,1114.0,802.1
Große Gartenstraße,54,,52.40349155,12.560683187184985,1126.1,810.8
Große Gartenstraße,53,,52.40343205,12.560795475890842,1136.2,818.0
Große Gartenstraße,52,,52.4033871,12.56088076322304,1143.8,823.5
Große Gartenstraße,51,,52.40333095,12.560988593434786,1153.5,830.5
Große Gartenstraße,50,,52.40326255,12.561115017970929,1164.9,838.7
Große Gartenstraße,49,,52.40319665,12.56123877085844,1176.1,846.7
Große Gartenstraße,48,,52.4031166,12.561400498796786,1190.2,856.9
Große Gartenstraße,47,A,52.40303635,12.561550313913038,1203.7,866.6
Große Gartenstraße,46,,52.4028826,12.56185163651644,1230.3,885.8
Große Gartenstraße,45,A,52.4027921,12.562010729150437,1245.0,896.4
Große Gartenstraße,45,,52.4027064,12.56217056188283,1259.5,906.8
Große Gartenstraße,44,,52.40261735,12.562334162499996,1274.3,917.5
