id,Name_Haltestelle,Kategorie,x,y,Adresse_query,Adresse_merge,lat,lon,display_name,type,category,geometry
249,Siedlung,bus_stop,"344551,6","5808320,5","['Bus stop Siedlung, Brandenburg, 14770']",haltestelle siedlung,52.4030134,12.7149264,"Siedlung, Schenkenberger Straße, Jeserig, Groß Kreutz (Havel), Potsdam-Mittelmark, Brandenburg, 14550, Deutschland",bus_stop,highway,POINT (12.7149264 52.4030134)
250,"Wust, Festplatz",bus_stop,"336902,88","5809246,5","['Bus stop Wust Festplatz, Brandenburg, 14770']","haltestelle wust, festplatz",52.4091051,12.6021444,"Wust, Festplatz, Wuster Straße, Wust, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6021444 52.4091051)
251,"Wust, An der B1",bus_stop,"337813,12",5809438,"['Bus stop Wust An der B1, Brandenburg, 14770']","haltestelle wust, an der b1",52.4110667,12.6153234,"Wust, An der B1, Wuster Straße, Wust, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6153234 52.4110667)
252,Potsdamer Landstraße,bus_stop,"335679,84","5808860,5","['Bus stop Potsdamer Landstraße, Brandenburg, 14770']",haltestelle potsdamer landstraße,52.4052224,12.5843114,"Potsdamer Landstraße, Potsdamer Straße, Neuschmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5843114 52.4052224)
253,Potsdamer Landstraße,bus_stop,"335714,84","5808800,5","['Bus stop Potsdamer Landstraße, Brandenburg, 14770']",haltestelle potsdamer landstraße,52.4052224,12.5843114,"Potsdamer Landstraße, Potsdamer Straße, Neuschmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5843114 52.4052224)
254,Belziger Chaussee,bus_stop,"336146,47","5808374,5","['Bus stop Belziger Chaussee, Brandenburg, 14770']",haltestelle belziger chaussee,52.4010295,12.5911959,"Belziger Chaussee, Neuschmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5911959 52.4010295)
255,Belziger Chaussee,bus_stop,"336129,5","5808358,5","['Bus stop Belziger Chaussee, Brandenburg, 14770']",haltestelle belziger chaussee,52.4010295,12.5911959,"Belziger Chaussee, Neuschmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5911959 52.4010295)
256,Abzweig Briest,bus_stop,"328118,88","5817296,5","['Bus stop Abzweig Briest, Brandenburg, 14770']",haltestelle abzweig briest,52.4789283,12.4696619,"Abzweig Briest, B 102, Fohrde, Havelsee, Amt Beetzsee, Potsdam-Mittelmark, Brandenburg, 14798, Deutschland",bus_stop,highway,POINT (12.4696619 52.4789283)
257,Abzweig Briest,bus_stop,"328165,16","5817318,5","['Bus stop Abzweig Briest, Brandenburg, 14770']",haltestelle abzweig briest,52.4789283,12.4696619,"Abzweig Briest, B 102, Fohrde, Havelsee, Amt Beetzsee, Potsdam-Mittelmark, Brandenburg, 14798, Deutschland",bus_stop,highway,POINT (12.4696619 52.4789283)
258,Abzweig Briest,bus_stop,"328104,53","5817355,5","['Bus stop Abzweig Briest, Brandenburg, 14770']",haltestelle abzweig briest,52.4789283,12.4696619,"Abzweig Briest, B 102, Fohrde, Havelsee, Amt Beetzsee, Potsdam-Mittelmark, Brandenburg, 14798, Deutschland",bus_stop,highway,POINT (12.4696619 52.4789283)
259,Landstraße,bus_stop,"327898,6","5817962,5","['Bus stop Landstraße, Brandenburg, 14770']",haltestelle landstraße,52.4846303,12.4654079,"Landstraße, B 102, Rote Ziegelei, Fohrde, Havelsee, Amt Beetzsee, Potsdam-Mittelmark, Brandenburg, 14798, Deutschland",bus_stop,highway,POINT (12.4654079 52.4846303)
260,Havelaue,bus_stop,"318039,47","5823673,5","['Bus stop Havelaue, Brandenburg, 14770']",haltestelle havelaue,52.5327185,12.3172544,"Havelaue, Milower Straße, Havelaue, Premnitz, Havelland, Brandenburg, 14727, Deutschland",bus_stop,highway,POINT (12.3172544 52.5327185)
261,Havelaue,bus_stop,"318032,34",5823681,"['Bus stop Havelaue, Brandenburg, 14770']",haltestelle havelaue,52.5327185,12.3172544,"Havelaue, Milower Straße, Havelaue, Premnitz, Havelland, Brandenburg, 14727, Deutschland",bus_stop,highway,POINT (12.3172544 52.5327185)
262,Sportplatz,bus_stop,"345306,62",5809611,"['Bus stop Sportplatz, Brandenburg, 14770']",haltestelle sportplatz,52.4148166,12.7254196,"Sportplatz, Götzer Dorfstraße, Götz, Groß Kreutz (Havel), Potsdam-Mittelmark, Brandenburg, 14550, Deutschland",bus_stop,highway,POINT (12.7254196 52.4148166)
263,Ortsmitte,bus_stop,"344976,47",5809971,"['Bus stop Ortsmitte, Brandenburg, 14770']",haltestelle ortsmitte,52.2829280,12.4681877,"Ortsmitte, Poststraße, Wollin, Ziesar, Potsdam-Mittelmark, Brandenburg, 14778, Deutschland",bus_stop,highway,POINT (12.4681877 52.282928)
264,Ausbau,bus_stop,"345942,1",5808738,"['Bus stop Ausbau, Brandenburg, 14770']",haltestelle ausbau,52.4073364,12.7349370,"Ausbau, Groß Kreutz, Groß Kreutz (Havel), Potsdam-Mittelmark, Brandenburg, 14550, Deutschland",bus_stop,highway,POINT (12.734937 52.4073364)
265,"Woltersdorf, Dorf",bus_stop,"321364,2",5809602,"['Bus stop Woltersdorf Dorf, Brandenburg, 14770']","haltestelle woltersdorf, dorf",,,,,,
266,Rosa-Luxemburg-Allee,bus_stop,"331641,22",5811922,"['Bus stop Rosa-Luxemburg-Allee, Brandenburg, 14770']",haltestelle rosa-luxemburg-allee,52.4313195,12.5249352,"Rosa-Luxemburg-Allee, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5249352 52.4313195)
267,Schmerzke,bus_stop,"336259,22",5807019,"['Bus stop Schmerzke, Brandenburg, 14770']",haltestelle schmerzke,52.3889632,12.5938864,"Schmerzke, Altes Dorf, Schmerzke, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5938864 52.3889632)
268,Nicolaiplatz,tram_stop,"333276,7","5809586,5","['Tram stop Nicolaiplatz, Brandenburg, 14770']",haltestelle nicolaiplatz,52.4110630,12.5487156,"Nicolaiplatz, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",tram_stop,railway,POINT (12.5487156 52.411063)
269,Werner-Seelenbinder-Straße,bus_stop,"333855,16","5810678,5","['Bus stop Werner-Seelenbinder-Straße, Brandenburg, 14770']",haltestelle werner-seelenbinder-straße,52.4214255,12.5559041,"Werner-Seelenbinder-Straße, Massowburg, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5559041 52.4214255)
270,Werner-Seelenbinder-Straße,bus_stop,"333872,34","5810812,5","['Bus stop Werner-Seelenbinder-Straße, Brandenburg, 14770']",haltestelle werner-seelenbinder-straße,52.4214255,12.5559041,"Werner-Seelenbinder-Straße, Massowburg, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5559041 52.4214255)
271,Wilhelmsdorfer Landstraße,bus_stop,"332315,78",5807458,"['Bus stop Wilhelmsdorfer Landstraße, Brandenburg, 14770']",haltestelle wilhelmsdorfer landstraße,52.3916555,12.5356674,"Wilhelmsdorfer Landstraße, Wilhelmsdorfer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5356674 52.3916555)
272,Mühlenfeld,bus_stop,"335570,75",5812176,"['Bus stop Mühlenfeld, Brandenburg, 14770']",haltestelle mühlenfeld,52.4350231,12.5810927,"Mühlenfeld, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5810927 52.4350231)
273,Hohenstücken Betriebshof,bus_stop,"332146,03",5811483,"['Bus stop Hohenstücken Betriebshof, Brandenburg, 14770']",haltestelle hohenstücken betriebshof,52.4270162,12.5307533,"Hohenstücken Betriebshof, Rathenower Landstraße, Hohenstücken, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5307533 52.4270162)
274,Tierheim,bus_stop,"331657,34",5808072,"['Bus stop Tierheim, Brandenburg, 14770']",haltestelle tierheim,52.3969671,12.5256920,"Tierheim, Caasmannstraße, Neuendorf, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.525692 52.3969671)
275,Tierheim,bus_stop,"331730,6",5808088,"['Bus stop Tierheim, Brandenburg, 14770']",haltestelle tierheim,52.3969671,12.5256920,"Tierheim, Caasmannstraße, Neuendorf, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.525692 52.3969671)
276,Haveltor,bus_stop,"331919,25","5808649,5","['Bus stop Haveltor, Brandenburg, 14770']",haltestelle haveltor,52.4022627,12.5291384,"Haveltor, 11, Caasmannstraße, Klingenbergsiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5291384 52.4022627)
277,Haveltor,bus_stop,"331924,3",5808665,"['Bus stop Haveltor, Brandenburg, 14770']",haltestelle haveltor,52.4022627,12.5291384,"Haveltor, 11, Caasmannstraße, Klingenbergsiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5291384 52.4022627)
278,Caasmannstraße,bus_stop,"332126,78","5808896,5","['Bus stop Caasmannstraße, Brandenburg, 14770']",haltestelle caasmannstraße,52.4045176,12.5321715,"Caasmannstraße, Gewerbegebiet Caasmannstraße, Klingenbergsiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5321715 52.4045176)
279,Caasmannstraße,bus_stop,"332156,5","5808918,5","['Bus stop Caasmannstraße, Brandenburg, 14770']",haltestelle caasmannstraße,52.4045176,12.5321715,"Caasmannstraße, Gewerbegebiet Caasmannstraße, Klingenbergsiedlung, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5321715 52.4045176)
280,Hagelberger Straße,bus_stop,335244,5810762,"['Bus stop Hagelberger Straße, Brandenburg, 14770']",haltestelle hagelberger straße,52.4224857,12.5764431,"Hagelberger Straße, Mötzower Landstraße, Krakauer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5764431 52.4224857)
281,Hagelberger Straße,bus_stop,"335204,88",5810793,"['Bus stop Hagelberger Straße, Brandenburg, 14770']",haltestelle hagelberger straße,52.4224857,12.5764431,"Hagelberger Straße, Mötzower Landstraße, Krakauer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5764431 52.4224857)
282,Ketzürer Weg,bus_stop,"335484,1","5811891,5","['Bus stop Ketzürer Weg, Brandenburg, 14770']",haltestelle ketzürer weg,52.4324439,12.5799252,"Ketzürer Weg, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5799252 52.4324439)
283,Ketzürer Weg,bus_stop,"335477,22",5811903,"['Bus stop Ketzürer Weg, Brandenburg, 14770']",haltestelle ketzürer weg,52.4324439,12.5799252,"Ketzürer Weg, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5799252 52.4324439)
284,Lünower Weg,bus_stop,"335244,53","5811430,5","['Bus stop Lünower Weg, Brandenburg, 14770']",haltestelle lünower weg,52.4282112,12.5767708,"Lünower Weg, Mötzower Landstraße, Krakauer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5767708 52.4282112)
285,Lünower Weg,bus_stop,335263,"5811446,5","['Bus stop Lünower Weg, Brandenburg, 14770']",haltestelle lünower weg,52.4282112,12.5767708,"Lünower Weg, Mötzower Landstraße, Krakauer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5767708 52.4282112)
286,Mühlenfeld,bus_stop,"335565,34","5812180,5","['Bus stop Mühlenfeld, Brandenburg, 14770']",haltestelle mühlenfeld,52.4350231,12.5810927,"Mühlenfeld, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5810927 52.4350231)
287,Klein Kreutz,bus_stop,"338722,34",5812118,"['Bus stop Klein Kreutz, Brandenburg, 14770']",haltestelle klein kreutz,52.4337255,12.6180342,"Klein Kreutz, Eigenheime, Klein Kreutzer Dorfstraße, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6180342 52.4337255)
288,Klein Kreutz,bus_stop,"338705,53",5812123,"['Bus stop Klein Kreutz, Brandenburg, 14770']",haltestelle klein kreutz,52.4337255,12.6180342,"Klein Kreutz, Eigenheime, Klein Kreutzer Dorfstraße, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6180342 52.4337255)
289,Dorfstraße,bus_stop,"338960,5","5812513,5","['Bus stop Dorfstraße, Brandenburg, 14770']",haltestelle dorfstraße,52.6722586,12.3809836,"Dorfstraße, Wassersuppe, Seeblick, Rhinow, Havelland, Brandenburg, 14715, Deutschland",bus_stop,highway,POINT (12.3809836 52.6722586)
290,Dorfstraße,bus_stop,"338976,16",5812555,"['Bus stop Dorfstraße, Brandenburg, 14770']",haltestelle dorfstraße,52.6722586,12.3809836,"Dorfstraße, Wassersuppe, Seeblick, Rhinow, Havelland, Brandenburg, 14715, Deutschland",bus_stop,highway,POINT (12.3809836 52.6722586)
291,Weinberge,bus_stop,"339384,62","5812975,5","['Bus stop Weinberge, Brandenburg, 14770']",haltestelle weinberge,52.4433349,12.6368057,"Klein Kreutz, Weinberge, Alte Weinberge, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6368057 52.4433349)
292,Weinberge,bus_stop,"339383,56",5812983,"['Bus stop Weinberge, Brandenburg, 14770']",haltestelle weinberge,52.4433349,12.6368057,"Klein Kreutz, Weinberge, Alte Weinberge, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6368057 52.4433349)
293,Eigenheime,bus_stop,"338091,22","5811949,5","['Bus stop Eigenheime, Brandenburg, 14770']",haltestelle eigenheime,52.4337255,12.6180342,"Klein Kreutz, Eigenheime, Klein Kreutzer Dorfstraße, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6180342 52.4337255)
294,Eigenheime,bus_stop,"338072,78","5811952,5","['Bus stop Eigenheime, Brandenburg, 14770']",haltestelle eigenheime,52.4337255,12.6180342,"Klein Kreutz, Eigenheime, Klein Kreutzer Dorfstraße, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6180342 52.4337255)
295,Krakauer Landstraße,bus_stop,"337091,16",5811678,"['Bus stop Krakauer Landstraße, Brandenburg, 14770']",haltestelle krakauer landstraße,52.4310990,12.6036773,"Krakauer Landstraße, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6036773 52.431099)
296,Krakauer Landstraße,bus_stop,"337088,22",5811689,"['Bus stop Krakauer Landstraße, Brandenburg, 14770']",haltestelle krakauer landstraße,52.4310990,12.6036773,"Krakauer Landstraße, Klein Kreutz/Saaringen, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.6036773 52.431099)
297,Schleuse,bus_stop,"335279,94","5810734,5","['Bus stop Schleuse, Brandenburg, 14770']",haltestelle schleuse,52.4220738,12.5774963,"Schleuse, Krakauer Landstraße, Krakauer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5774963 52.4220738)
298,Schleuse,bus_stop,"335274,97","5810744,5","['Bus stop Schleuse, Brandenburg, 14770']",haltestelle schleuse,52.4220738,12.5774963,"Schleuse, Krakauer Landstraße, Krakauer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5774963 52.4220738)
299,Segelflugplatz,bus_stop,"335683,2","5812670,5","['Bus stop Segelflugplatz, Brandenburg, 14770']",haltestelle segelflugplatz,52.4395416,12.5824871,"Segelflugplatz, Mötzower Landstraße, Mötzower Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5824871 52.4395416)
300,Ziegelstraße,bus_stop,333979,5810222,"['Bus stop Ziegelstraße, Brandenburg, 14770']",haltestelle ziegelstraße,52.4169879,12.5587157,"Ziegelstraße, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5587157 52.4169879)
301,Ziegelstraße,bus_stop,"333965,38","5810264,5","['Bus stop Ziegelstraße, Brandenburg, 14770']",haltestelle ziegelstraße,52.4169879,12.5587157,"Ziegelstraße, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5587157 52.4169879)
302,Brielower Straße,bus_stop,333727,5810312,"['Bus stop Brielower Straße, Brandenburg, 14770']",haltestelle brielower straße,52.4177181,12.5549689,"Brielower Straße, Altstadt, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5549689 52.4177181)
303,"Premnitz, Industriepark",bus_stop,"320332,62",5823690,"['Bus stop Premnitz Industriepark, Brandenburg, 14770']","haltestelle premnitz, industriepark",52.5336292,12.3510151,"Premnitz, Industriepark, Fabrikenstraße, Industriepark Premnitz, Premnitz, Havelland, Brandenburg, 14727, Deutschland",bus_stop,highway,POINT (12.3510151 52.5336292)
304,"Premnitz, Oberschule",bus_stop,"319937,12",5823011,"['Bus stop Premnitz Oberschule, Brandenburg, 14770']","haltestelle premnitz, oberschule",52.5273993,12.3455590,"Premnitz, Oberschule, Thomas-Mann-Straße, Neues Zentrum, Premnitz, Havelland, Brandenburg, 14727, Deutschland",bus_stop,highway,POINT (12.345559 52.5273993)
305,Steinstraße/Kino,bus_stop,"334058,53","5809128,5","['Bus stop Steinstraße/Kino, Brandenburg, 14770']",haltestelle steinstraße/kino,52.4066948,12.5596118,"Steinstraße/Kino, Steinstraße, Neustadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5596118 52.4066948)
306,Freiherr-von-Thüngen-Straße,bus_stop,"333417,72",5810786,"['Bus stop Freiherr-von-Thüngen-Straße, Brandenburg, 14770']",haltestelle freiherr-von-thüngen-straße,52.4218840,12.5501894,"Freiherr-von-Thüngen-Straße, Werner-Seelenbinder-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5501894 52.421884)
307,Freiherr-von-Thüngen-Straße,bus_stop,"333414,88",5810799,"['Bus stop Freiherr-von-Thüngen-Straße, Brandenburg, 14770']",haltestelle freiherr-von-thüngen-straße,52.4218840,12.5501894,"Freiherr-von-Thüngen-Straße, Werner-Seelenbinder-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5501894 52.421884)
308,Fontanestraße,bus_stop,"332442,34","5810468,5","['Bus stop Fontanestraße, Brandenburg, 14770']",haltestelle fontanestraße,52.4187332,12.5360189,"Fontanestraße, Willi-Sänger-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5360189 52.4187332)
309,Fontanestraße,bus_stop,"332435,9",5810479,"['Bus stop Fontanestraße, Brandenburg, 14770']",haltestelle fontanestraße,52.4187332,12.5360189,"Fontanestraße, Willi-Sänger-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5360189 52.4187332)
310,Werner-Seelenbinder-Straße,bus_stop,"333804,53",5810722,"['Bus stop Werner-Seelenbinder-Straße, Brandenburg, 14770']",haltestelle werner-seelenbinder-straße,52.4214255,12.5559041,"Werner-Seelenbinder-Straße, Massowburg, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5559041 52.4214255)
311,Ruppinstraße,bus_stop,"332803,44",5810812,"['Bus stop Ruppinstraße, Brandenburg, 14770']",haltestelle ruppinstraße,52.4219276,12.5411519,"Ruppinstraße, Werner-Seelenbinder-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5411519 52.4219276)
312,Ruppinstraße,bus_stop,"332807,78","5810827,5","['Bus stop Ruppinstraße, Brandenburg, 14770']",haltestelle ruppinstraße,52.4219276,12.5411519,"Ruppinstraße, Werner-Seelenbinder-Straße, Nord, Brandenburg an der Havel, Brandenburg, 14770, Deutschland",bus_stop,highway,POINT (12.5411519 52.4219276)
313,Wilhelmsdorfer Straße,bus_stop,"333192,5",5808386,"['Bus stop Wilhelmsdorfer Straße, Brandenburg, 14770']",haltestelle wilhelmsdorfer straße,52.4002583,12.5480771,"Wilhelmsdorfer Straße, Otto-Sidow-Straße, Ring, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5480771 52.4002583)
314,Große Gartenstraße,bus_stop,"333917,7",5808813,"['Bus stop Große Gartenstraße, Brandenburg, 14770']",haltestelle große gartenstraße,52.4045689,12.5580346,"Große Gartenstraße, Bahnhofsvorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5580346 52.4045689)
315,Große Gartenstraße,bus_stop,"333871,62",5808858,"['Bus stop Große Gartenstraße, Brandenburg, 14770']",haltestelle große gartenstraße,52.4045689,12.5580346,"Große Gartenstraße, Bahnhofsvorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5580346 52.4045689)
316,Wredowplatz,bus_stop,"333717,53",5808735,"['Bus stop Wredowplatz, Brandenburg, 14770']",haltestelle wredowplatz,52.4035506,12.5556136,"Wredowplatz, Jacobstraße, Ring, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5556136 52.4035506)
317,Wittstocker Gäßchen,bus_stop,"331861,34",5806878,"['Bus stop Wittstocker Gäßchen, Brandenburg, 14770']",haltestelle wittstocker gäßchen,52.3864960,12.5295703,"Wittstocker Gäßchen, Ziesarer Landstraße, Siedlung Eigene Scholle, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5295703 52.386496)
318,Schlachthof,bus_stop,"332696,06",5807840,"['Bus stop Schlachthof, Brandenburg, 14770']",haltestelle schlachthof,52.3954025,12.5414735,"Schlachthof, Wilhelmsdorfer Landstraße, Wilhelmsdorfer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5414735 52.3954025)
319,Schlachthof,bus_stop,"332724,97","5807861,5","['Bus stop Schlachthof, Brandenburg, 14770']",haltestelle schlachthof,52.3954025,12.5414735,"Schlachthof, Wilhelmsdorfer Landstraße, Wilhelmsdorfer Vorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5414735 52.3954025)
320,Am Spechtbogen,bus_stop,"330886,2",5805802,"['Bus stop Am Spechtbogen, Brandenburg, 14770']",haltestelle am spechtbogen,52.3763999,12.5156320,"Am Spechtbogen, Am Rehhagen, Siedlung Eigene Scholle, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.515632 52.3763999)
321,Am Spechtbogen,bus_stop,"330894,38","5805808,5","['Bus stop Am Spechtbogen, Brandenburg, 14770']",haltestelle am spechtbogen,52.3763999,12.5156320,"Am Spechtbogen, Am Rehhagen, Siedlung Eigene Scholle, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.515632 52.3763999)
322,Eibenweg,bus_stop,"331421,3",5805356,"['Bus stop Eibenweg, Brandenburg, 14770']",haltestelle eibenweg,52.3725081,12.5235709,"Eibenweg, Buchenweg, Siedlung Eigene Scholle, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5235709 52.3725081)
323,Am Rehhagen,bus_stop,"331156,06",5805517,"['Bus stop Am Rehhagen, Brandenburg, 14770']",haltestelle am rehhagen,52.3738626,12.5196190,"Am Rehhagen, Siedlung Eigene Scholle, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.519619 52.3738626)
324,Buchenweg,bus_stop,"331644,4","5805657,5","['Bus stop Buchenweg, Brandenburg, 14770']",haltestelle buchenweg,52.3756303,12.5270430,"Buchenweg, Siedlung Eigene Scholle, Göttin, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.527043 52.3756303)
325,Buchenweg,bus_stop,"331668,06",5805696,"['Bus stop Buchenweg, Brandenburg, 14770']",haltestelle buchenweg,52.3756303,12.5270430,"Buchenweg, Siedlung Eigene Scholle, Göttin, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.527043 52.3756303)
326,Am Turnerheim,bus_stop,"331505,97",5805867,"['Bus stop Am Turnerheim, Brandenburg, 14770']",haltestelle am turnerheim,52.3773958,12.5238545,"Am Turnerheim, Wilhelmsdorf, Göttin, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5238545 52.3773958)
327,Am Turnerheim,bus_stop,"331457,2",5805899,"['Bus stop Am Turnerheim, Brandenburg, 14770']",haltestelle am turnerheim,52.3773958,12.5238545,"Am Turnerheim, Wilhelmsdorf, Göttin, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5238545 52.3773958)
328,Birkenweg,bus_stop,"331312,53","5806280,5","['Bus stop Birkenweg, Brandenburg, 14770']",haltestelle birkenweg,52.3807700,12.5215310,"Birkenweg, Ziesarer Landstraße, Siedlung Eigene Scholle, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.521531 52.38077)
329,Hauptbahnhof,bus_stop,"334418,06","5808484,5","['Bus stop Hauptbahnhof, Brandenburg, 14770']",haltestelle hauptbahnhof,52.4012338,12.5655665,"Hauptbahnhof, Am Hauptbahnhof, Bahnhofsvorstadt, Brandenburg an der Havel, Brandenburg, 14776, Deutschland",bus_stop,highway,POINT (12.5655665 52.4012338)
330,Beetzsee Center Landstraße,bus_stop,"333558,78","5811965,5","['Bus stop Beetzsee Center Landstraße, Brandenburg, 14770']",haltestelle beetzsee center landstraße,52.4325203,12.5516748,"Beetzsee Center Landstraße, Brielower Landstraße, Massowburg, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5516748 52.4325203)
331,Beetzsee Center,bus_stop,"333414,94","5811963,5","['Bus stop Beetzsee Center, Brandenburg, 14770']",haltestelle beetzsee center,52.4324556,12.5495622,"Beetzsee Center, Brielower Landstraße, Massowburg, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5495622 52.4324556)
332,Beetzsee Center,bus_stop,"333417,34",5811975,"['Bus stop Beetzsee Center, Brandenburg, 14770']",haltestelle beetzsee center,52.4324556,12.5495622,"Beetzsee Center, Brielower Landstraße, Massowburg, Brandenburg an der Havel, Brandenburg, 14772, Deutschland",bus_stop,highway,POINT (12.5495622 52.4324556)
